frame,type,psi
184,Unfiltered,13.623093026559744
184,Filtered,-5.0
185,Unfiltered,38.3919874189196
185,Filtered,-5.0
186,Unfiltered,42.49533804320701
186,Filtered,-5.0
187,Unfiltered,-1.9771612665174119
187,Filtered,-5.0
188,Unfiltered,-70.16972195800857
188,Filtered,-5.0
189,Unfiltered,-109.88933662552655
189,Filtered,-5.0
190,Unfiltered,-125.19902166687298
190,Filtered,-5.0
191,Unfiltered,-99.63301295571459
191,Filtered,-5.0
192,Unfiltered,-88.96817473185145
192,Filtered,-5.0
193,Unfiltered,-81.05190221384427
193,Filtered,-5.0
194,Unfiltered,-88.2244734809375
194,Filtered,-5.0
195,Unfiltered,-91.45661727725945
195,Filtered,-5.0
196,Unfiltered,-103.19514414578407
196,Filtered,-5.0
197,Unfiltered,-119.68861225945926
197,Filtered,-5.0
198,Unfiltered,-106.01758205425007
198,Filtered,-5.0
199,Unfiltered,-19.411111021032028
199,Filtered,-5.0
200,Unfiltered,-64.44551955806983
200,Filtered,-5.0
201,Unfiltered,-125.68288340572508
201,Filtered,-5.0
202,Unfiltered,-160.2195836239893
202,Filtered,-5.0
203,Unfiltered,-176.8958073898165
203,Filtered,-12.205555510516014
204,Unfiltered,-105.16707916045038
204,Filtered,-25.669970270434447
205,Unfiltered,-53.720380396993825
205,Filtered,-42.82460495841535
206,Unfiltered,-35.157117414332085
206,Filtered,-44.438748905662955
207,Unfiltered,-41.36580896258991
207,Filtered,-47.543094679791864
208,Unfiltered,-36.30720176188997
208,Filtered,-47.543094679791864
209,Unfiltered,-3.2708348499043858
209,Filtered,-47.543094679791864
210,Unfiltered,-7.903684156923523
210,Filtered,-47.543094679791864
211,Unfiltered,-66.1932716841511
211,Filtered,-59.082949977531825
212,Unfiltered,-52.81853150336204
212,Filtered,-59.082949977531825
213,Unfiltered,-52.585345464462435
213,Filtered,-59.082949977531825
214,Unfiltered,-43.97270714095152
214,Filtered,-59.082949977531825
215,Unfiltered,-37.92313708650836
215,Filtered,-59.082949977531825
216,Unfiltered,-21.825148527401172
216,Filtered,-59.082949977531825
217,Unfiltered,-12.565063594702583
217,Filtered,-59.082949977531825
218,Unfiltered,-43.08643641856606
218,Filtered,-53.26945595017793
219,Unfiltered,-40.402293465882224
219,Filtered,-53.26945595017793
220,Unfiltered,-87.01360390782347
220,Filtered,-59.082949977531825
221,Unfiltered,-61.48646377310574
221,Filtered,-62.96599166558779
222,Unfiltered,-61.684336936196296
222,Filtered,-63.06492824713307
223,Unfiltered,-32.520233990921646
223,Filtered,-63.06492824713307
224,Unfiltered,1.1200630837805967
224,Filtered,-61.585400354651014
225,Unfiltered,22.97080484380807
225,Filtered,-57.603422085049786
226,Unfiltered,23.40687606203068
226,Filtered,-53.26945595017793
227,Unfiltered,-12.421240379808964
227,Filtered,-52.70193848391224
228,Unfiltered,-26.191272647817776
228,Filtered,-48.27902630270698
229,Unfiltered,-35.20332895882591
229,Filtered,-43.52957177975879
230,Unfiltered,-21.19672310914983
230,Filtered,-42.22612269057798
231,Unfiltered,-30.40957815348551
231,Filtered,-40.88405121423607
232,Unfiltered,-23.4826968960303
232,Filtered,-39.16271527619529
233,Unfiltered,-19.856865308157495
233,Filtered,-37.115169424199166
234,Unfiltered,-24.914876708630835
234,Filtered,-35.75526536035794
235,Unfiltered,-28.439934201356614
235,Filtered,-35.75526536035794
236,Unfiltered,-29.891336292551937
236,Filtered,-35.180223186579
237,Unfiltered,-32.18607156833823
237,Filtered,-33.838675702626865
238,Unfiltered,-28.841051074678305
238,Filtered,-32.35315277962994
239,Unfiltered,-23.24005202085567
239,Filtered,-31.297824860911867
240,Unfiltered,-13.32870141320609
240,Filtered,-30.150457223018723
241,Unfiltered,-4.83543530464
241,Filtered,-29.366193683615123
242,Unfiltered,-4.858560726444667
242,Filtered,-28.64049263801746
243,Unfiltered,-10.517523494780722
243,Filtered,-27.315603424587195
244,Unfiltered,-12.646388638894344
244,Filtered,-25.553074678224306
245,Unfiltered,-17.32297393800231
245,Filtered,-25.553074678224306
246,Unfiltered,-12.278101099716057
246,Filtered,-25.553074678224306
247,Unfiltered,-11.061985686386071
247,Filtered,-24.198786802330567
248,Unfiltered,-7.017206670956973
248,Filtered,-23.361374458442988
249,Unfiltered,-2.414651526505474
249,Filtered,-22.53260027412842
250,Unfiltered,-1.355672393783875
250,Filtered,-21.5109358182755
251,Unfiltered,0.8812874440112317
251,Filtered,-20.526794208653662
252,Unfiltered,2.166861994169436
252,Filtered,-18.5899196230799
253,Unfiltered,-0.09270690146397165
253,Filtered,-18.5899196230799
254,Unfiltered,5.109217177852835
254,Filtered,-15.3258376756042
255,Unfiltered,-14.015746145299207
255,Filtered,-13.672223779252649
256,Unfiltered,-20.47700959261629
256,Filtered,-13.672223779252649
257,Unfiltered,-8.437175360005401
257,Filtered,-12.987545026050217
258,Unfiltered,-8.068387967033688
258,Filtered,-12.533814509351654
259,Unfiltered,-8.619276844249171
259,Filtered,-12.34967073976251
260,Unfiltered,-12.992083903084332
260,Filtered,-12.533814509351654
261,Unfiltered,-19.578462214639842
261,Filtered,-12.819236270989338
262,Unfiltered,-31.11459691431767
262,Filtered,-13.160392658145211
263,Unfiltered,16.468518511326764
263,Filtered,-13.160392658145211
264,Unfiltered,26.213220631422487
264,Filtered,-12.819236270989338
265,Unfiltered,27.836838903591143
265,Filtered,-12.4622448693052
266,Unfiltered,16.897666962729716
266,Filtered,-11.670043393051063
267,Unfiltered,-2.5305225481427396
267,Filtered,-10.789754590583396
268,Unfiltered,-15.154514513928586
268,Filtered,-10.789754590583396
269,Unfiltered,-27.3288537577343
269,Filtered,-10.789754590583396
270,Unfiltered,-44.06140961872822
270,Filtered,-10.789754590583396
271,Unfiltered,-6.915765067121323
271,Filtered,-9.568400169514947
272,Unfiltered,-3.7776825642354455
272,Filtered,-8.528226102127286
273,Unfiltered,-1.2928999640569383
273,Filtered,-8.252781663519546
274,Unfiltered,-5.652504861301349
274,Filtered,-7.542797318995331
275,Unfiltered,-9.284156677639519
275,Filtered,-7.542797318995331
276,Unfiltered,-12.956145326563767
276,Filtered,-7.542797318995331
277,Unfiltered,-27.670352810817313
277,Filtered,-8.252781663519546
278,Unfiltered,-13.729694104761519
278,Filtered,-8.528226102127286
279,Unfiltered,-8.41566839389306
279,Filtered,-8.426421876949231
280,Unfiltered,-2.025332812813926
280,Filtered,-8.242028180463375
281,Unfiltered,-4.54235173006814
281,Filtered,-7.542797318995331
282,Unfiltered,-2.133560430643967
282,Filtered,-6.966485869039149
283,Unfiltered,-14.676584698580662
283,Filtered,-6.966485869039149
284,Unfiltered,-69.6709387972665
284,Filtered,-7.492076517077505
285,Unfiltered,-41.489072667583244
285,Filtered,-8.242028180463375
286,Unfiltered,-52.65621405244099
286,Filtered,-8.426421876949231
287,Unfiltered,-46.34529384627047
287,Filtered,-8.528226102127286
288,Unfiltered,-52.307362084013235
288,Filtered,-8.951716760944345
289,Unfiltered,-56.23087733203243
289,Filtered,-11.120151002101643
290,Unfiltered,-57.18483795185643
290,Filtered,-12.97411461482405
291,Unfiltered,-8.35564010678095
291,Filtered,-11.120151002101643
292,Unfiltered,-8.639914235374935
292,Filtered,-8.962035456507227
293,Unfiltered,-6.040431082140591
293,Filtered,-8.962035456507227
294,Unfiltered,-8.19782323106767
294,Filtered,-8.962035456507227
295,Unfiltered,-6.442991065834644
295,Filtered,-8.962035456507227
296,Unfiltered,-7.307096005269364
296,Filtered,-8.527791314633998
297,Unfiltered,-9.497868908919457
297,Filtered,-8.527791314633998
298,Unfiltered,-11.11215650455061
298,Filtered,-8.527791314633998
299,Unfiltered,-15.832709237580833
299,Filtered,-8.962035456507227
300,Unfiltered,-15.737156316257177
300,Filtered,-9.391012793279488
301,Unfiltered,-20.81711086393579
301,Filtered,-10.305012706735035
302,Unfiltered,-17.893195429611495
302,Filtered,-12.034150915557188
303,Unfiltered,-14.53978331571636
303,Filtered,-13.342919715662642
304,Unfiltered,-12.881141837030146
304,Filtered,-12.918643581796957
305,Unfiltered,-8.884598989603493
305,Filtered,-11.996649170790377
306,Unfiltered,-21.404501879361476
306,Filtered,-11.996649170790377
307,Unfiltered,-17.83733573214265
307,Filtered,-12.918643581796957
308,Unfiltered,-8.784133307773482
308,Filtered,-12.918643581796957
309,Unfiltered,-6.063380348488097
309,Filtered,-12.918643581796957
310,Unfiltered,-2.27371584895445
310,Filtered,-12.918643581796957
311,Unfiltered,8.551040929446344
311,Filtered,-12.918643581796957
312,Unfiltered,10.695564198388068
312,Filtered,-11.996649170790377
313,Unfiltered,49.775920323684524
313,Filtered,-10.305012706735035
314,Unfiltered,56.67476870920603
314,Filtered,-9.191233949261475
315,Unfiltered,56.44856330243833
315,Filtered,-9.191233949261475
316,Unfiltered,58.421036477951276
316,Filtered,-9.191233949261475
317,Unfiltered,56.60657764085619
317,Filtered,-9.191233949261475
318,Unfiltered,42.505748070892324
318,Filtered,-9.191233949261475
319,Unfiltered,46.40986377760837
319,Filtered,-8.834366148688488
320,Unfiltered,44.15429600221486
320,Filtered,-8.71202377157421
321,Unfiltered,48.268451619272454
321,Filtered,-8.497777171077942
322,Unfiltered,49.84612492245078
322,Filtered,-8.27673166892431
323,Unfiltered,53.27002765471418
323,Filtered,-7.752459618168517
324,Unfiltered,50.15681628124817
324,Filtered,-6.875043535552004
325,Unfiltered,43.76720462200963
325,Filtered,-6.25318570716137
326,Unfiltered,42.70446401317694
326,Filtered,-6.051905715314344
327,Unfiltered,41.98604532862618
327,Filtered,-4.157073465547521
328,Unfiltered,47.66427279047142
328,Filtered,3.138662540245947
329,Unfiltered,44.672141090182706
329,Filtered,9.623302563917207
330,Unfiltered,52.6644345128932
330,Filtered,26.340804763507126
331,Unfiltered,53.002346590508196
331,Filtered,42.24589669975926
332,Unfiltered,55.86930127816869
332,Filtered,42.605106042034635
333,Unfiltered,41.880543482254446
333,Filtered,42.605106042034635
334,Unfiltered,46.424533467315925
334,Filtered,43.23583431759329
335,Unfiltered,49.12657311239084
335,Filtered,43.960750312112246
336,Unfiltered,50.03869994488004
336,Filtered,44.413218546198785
337,Unfiltered,55.41421304142013
337,Filtered,45.54100243389554
338,Unfiltered,58.8628602154203
338,Filtered,46.41719862246215
339,Unfiltered,61.17782537962156
339,Filtered,47.04440312889368
340,Unfiltered,56.07003693043717
340,Filtered,47.96636220487194
341,Unfiltered,56.64715545885663
341,Filtered,48.69751236583164
342,Unfiltered,52.53823160489857
342,Filtered,49.45124671803768
343,Unfiltered,52.644706104855345
343,Filtered,49.81102262306765
344,Unfiltered,50.16864212449501
344,Filtered,49.94241243366541
345,Unfiltered,51.1441322559116
345,Filtered,50.0977581130641
346,Unfiltered,41.05857371258747
346,Filtered,50.0977581130641
347,Unfiltered,45.86861994167172
347,Filtered,50.0977581130641
348,Unfiltered,44.38313346336404
348,Filtered,50.0977581130641
349,Unfiltered,36.906247200784364
349,Filtered,50.0977581130641
350,Unfiltered,43.67389843013548
350,Filtered,49.94241243366541
351,Unfiltered,-24.100405668989687
351,Filtered,49.48634901742081
352,Unfiltered,36.01137785949793
352,Filtered,48.69751236583164
353,Unfiltered,37.178733786975826
353,Filtered,47.96636220487194
354,Unfiltered,36.34245504323538
354,Filtered,47.96636220487194
355,Unfiltered,38.3147195005902
355,Filtered,47.96636220487194
356,Unfiltered,38.595844661925014
356,Filtered,47.96636220487194
357,Unfiltered,39.74573521520491
357,Filtered,47.04440312889368
358,Unfiltered,23.255742038464376
358,Filtered,46.146576704493825
359,Unfiltered,29.438549101406263
359,Filtered,45.270380515927215
360,Unfiltered,-3.6015369045894063
360,Filtered,44.527637276773376
361,Unfiltered,9.028934007392996
361,Filtered,44.527637276773376
362,Unfiltered,35.1859727025039
362,Filtered,44.527637276773376
363,Unfiltered,56.89646945813906
363,Filtered,45.270380515927215
364,Unfiltered,77.71501368289864
364,Filtered,45.270380515927215
365,Unfiltered,77.73286528153744
365,Filtered,46.146576704493825
366,Unfiltered,92.4423737680542
366,Filtered,46.146576704493825
367,Unfiltered,97.68907452464971
367,Filtered,46.146576704493825
368,Unfiltered,101.10147455184584
368,Filtered,46.146576704493825
369,Unfiltered,65.49910963509909
369,Filtered,47.77555328985338
370,Unfiltered,79.34051364571187
370,Filtered,49.58263652863543
371,Unfiltered,56.193768955749135
371,Filtered,50.10367103468752
372,Unfiltered,64.30827007760087
372,Filtered,50.656387190203304
373,Unfiltered,61.975530255888714
373,Filtered,50.656387190203304
374,Unfiltered,78.03678014993766
374,Filtered,50.656387190203304
375,Unfiltered,81.65855776040245
375,Filtered,50.656387190203304
376,Unfiltered,80.39257922246279
376,Filtered,50.656387190203304
377,Unfiltered,96.76229270460523
377,Filtered,50.656387190203304
378,Unfiltered,97.52920754229072
378,Filtered,50.656387190203304
379,Unfiltered,92.57660542777333
379,Filtered,50.656387190203304
380,Unfiltered,69.68995849305227
380,Filtered,53.66895060583037
381,Unfiltered,79.32770936913066
381,Filtered,56.54511920694409
382,Unfiltered,50.43169988124635
382,Filtered,56.54511920694409
383,Unfiltered,24.247891721120958
383,Filtered,56.54511920694409
384,Unfiltered,6.07704726397626
384,Filtered,56.54511920694409
385,Unfiltered,-9.255265378583692
385,Filtered,56.54511920694409
386,Unfiltered,-21.25340471843109
386,Filtered,56.54511920694409
387,Unfiltered,-30.516439645088745
387,Filtered,56.54511920694409
388,Unfiltered,-37.58469564630898
388,Filtered,56.54511920694409
389,Unfiltered,-42.80863082310947
389,Filtered,56.54511920694409
390,Unfiltered,-46.665723906709566
390,Filtered,56.54511920694409
391,Unfiltered,-49.476387075234186
391,Filtered,56.54511920694409
392,Unfiltered,-51.494580887293
392,Filtered,56.54511920694409
393,Unfiltered,-52.91474011680205
393,Filtered,56.54511920694409
394,Unfiltered,-53.884172793727004
394,Filtered,56.54511920694409
395,Unfiltered,-54.513972978776565
395,Filtered,56.54511920694409
396,Unfiltered,-54.887801094193485
396,Filtered,56.54511920694409
397,Unfiltered,-55.06868202749487
397,Filtered,56.54511920694409
398,Unfiltered,-55.10416000091975
398,Filtered,56.54511920694409
399,Unfiltered,-55.030165352864394
399,Filtered,53.31273441849774
400,Unfiltered,-54.8739017428421
400,Filtered,37.339795801183655
401,Unfiltered,-54.65600027837357
401,Filtered,15.16246949254861
402,Unfiltered,-54.392129166956025
402,Filtered,-1.589109057303716
403,Unfiltered,-54.094199903595985
403,Filtered,-15.25433504850739
404,Unfiltered,-53.77127419926259
404,Filtered,-25.88492218175992
405,Unfiltered,-53.430248293203825
405,Filtered,-34.05056764569886
406,Unfiltered,-53.076370997536934
406,Filtered,-40.19666323470922
407,Unfiltered,-52.71363699921651
407,Filtered,-44.73717736490951
408,Unfiltered,-52.34508614503318
408,Filtered,-48.07105549097187
409,Unfiltered,-51.97303155938278
409,Filtered,-50.48548398126359
410,Unfiltered,-51.59923368212601
410,Filtered,-51.546907284709505
411,Unfiltered,-51.22503307631786
411,Filtered,-51.546907284709505
412,Unfiltered,-50.851451722303054
412,Filtered,-51.546907284709505
413,Unfiltered,-50.479270182012876
413,Filtered,-51.546907284709505
414,Unfiltered,-50.10908626995584
414,Filtered,-51.546907284709505
415,Unfiltered,-49.741359549211985
415,Filtered,-51.546907284709505
416,Unfiltered,-49.376444970757426
416,Filtered,-51.546907284709505
417,Unfiltered,-49.01461821130805
417,Filtered,-51.546907284709505
418,Unfiltered,-48.656094678967335
418,Filtered,-51.546907284709505
419,Unfiltered,-48.41171023450841
419,Filtered,-51.546907284709505
420,Unfiltered,-48.205032982412675
420,Filtered,-51.546907284709505
421,Unfiltered,-48.001945963617445
421,Filtered,-51.546907284709505
422,Unfiltered,-47.80239214477416
422,Filtered,-51.546907284709505
423,Unfiltered,-47.60630633385115
423,Filtered,-51.546907284709505
424,Unfiltered,-47.413618052795215
424,Filtered,-51.546907284709505
425,Unfiltered,-47.22425354660331
425,Filtered,-51.546907284709505
426,Unfiltered,-47.03813716568326
426,Filtered,-51.546907284709505
427,Unfiltered,-46.85519229970146
427,Filtered,-51.546907284709505
428,Unfiltered,-46.675341995809305
428,Filtered,-51.412133379221935
429,Unfiltered,-46.49850935952014
429,Filtered,-51.038242399310455
430,Unfiltered,-46.324617809800195
430,Filtered,-50.66536095215797
431,Unfiltered,-46.153591240131426
431,Filtered,-50.29417822598435
432,Unfiltered,-45.98535412181114
432,Filtered,-49.92522290958391
433,Unfiltered,-45.81983157460815
433,Filtered,-49.558902259984706
434,Unfiltered,-45.656949421558586
434,Filtered,-49.19553159103273
435,Unfiltered,-45.49663423867288
435,Filtered,-48.83535644513769
436,Unfiltered,-45.33881340564605
436,Filtered,-48.53390245673788
437,Unfiltered,-45.183415161061845
437,Filtered,-48.30837160846055
438,Unfiltered,-45.03036866309495
438,Filtered,-48.10348947301506
439,Unfiltered,-44.87960405565477
439,Filtered,-47.9021690541958
440,Unfiltered,-44.73105253887462
440,Filtered,-47.704349239312656
441,Unfiltered,-44.584646442421786
441,Filtered,-47.50996219332318
442,Unfiltered,-44.44031930013112
442,Filtered,-47.31893579969926
443,Unfiltered,-44.29800592400574
443,Filtered,-47.13119535614328
444,Unfiltered,-44.15764247617393
444,Filtered,-46.946664732692355
445,Unfiltered,-44.019166537401105
445,Filtered,-46.76526714775538
446,Unfiltered,-43.88251717081597
446,Filtered,-46.58692567766472
447,Unfiltered,-43.747634979855604
447,Filtered,-46.41156358466017
448,Unfiltered,-43.61446215997709
448,Filtered,-46.23910452496581
449,Unfiltered,-43.48294254324936
449,Filtered,-46.06947268097129
450,Unfiltered,-43.35302163545229
450,Filtered,-45.90259284820965
451,Unfiltered,-43.22464664602269
451,Filtered,-45.73839049808337
452,Unfiltered,-43.09776651026985
452,Filtered,-45.57679183011574
453,Unfiltered,-42.97233190417441
453,Filtered,-45.417723822159466
454,Unfiltered,-42.848295252137696
454,Filtered,-45.26111428335395
455,Unfiltered,-42.72561072782686
455,Filtered,-45.106891912078396
456,Unfiltered,-42.60423424849405
456,Filtered,-44.95498635937486
457,Unfiltered,-42.48412346327877
457,Filtered,-44.805328297264694
458,Unfiltered,-42.36523773592725
458,Filtered,-44.6578494906482
459,Unfiltered,-42.24753812235802
459,Filtered,-44.512482871276454
460,Unfiltered,-42.13098734352425
460,Filtered,-44.369162612068436
461,Unfiltered,-42.01554975439251
461,Filtered,-44.22782420008984
462,Unfiltered,-41.901191308940724
462,Filtered,-44.08840450678752
463,Unfiltered,-41.78787952229886
463,Filtered,-43.95084185410854
464,Unfiltered,-41.67558342990389
464,Filtered,-43.81507607533579
465,Unfiltered,-41.56427354464814
465,Filtered,-43.68104856991634
466,Unfiltered,-41.45392181178957
466,Filtered,-43.54870235161322
467,Unfiltered,-41.344501562797625
467,Filtered,-43.41798208935083
468,Unfiltered,-41.235987467895406
468,Filtered,-43.28883414073749
469,Unfiltered,-41.12835548759881
469,Filtered,-43.16120657814627
470,Unfiltered,-41.02158282415219
470,Filtered,-43.03504920722213
471,Unfiltered,-40.915647872455374
471,Filtered,-42.91031357815605
472,Unfiltered,-40.81053017126857
472,Filtered,-42.78695298998228
473,Unfiltered,-40.706210354336164
473,Filtered,-42.66492248816046
474,Unfiltered,-40.60267010237745
474,Filtered,-42.544178855886415
475,Unfiltered,-40.49989209557083
475,Filtered,-42.42468059960301
476,Unfiltered,-40.3978599665106
476,Filtered,-42.30638792914264
477,Unfiltered,-40.29655825470043
477,Filtered,-42.18926273294113
478,Unfiltered,-40.19597236150393
478,Filtered,-42.07326854895838
479,Unfiltered,-40.09608850663159
479,Filtered,-41.95837053166662
480,Unfiltered,-39.99689368559849
480,Filtered,-41.84453541561979
481,Unfiltered,-39.89837562860686
481,Filtered,-41.73173147610137
482,Unfiltered,-39.80052276064784
482,Filtered,-41.61992848727601
483,Unfiltered,-39.70332416308989
483,Filtered,-41.50909767821885
484,Unfiltered,-39.60676953650573
484,Filtered,-41.3992116872936
485,Unfiltered,-39.51084916505731
485,Filtered,-41.290244515346515
486,Unfiltered,-39.415553882261975
486,Filtered,-41.182171477747104
487,Unfiltered,-39.32087503796662
487,Filtered,-41.0749691558755
488,Unfiltered,-39.22680446714539
488,Filtered,-40.968615348303786
489,Unfiltered,-39.133334459718824
489,Filtered,-40.86308902186197
490,Unfiltered,-39.04045773182636
490,Filtered,-40.758370262802366
491,Unfiltered,-38.948167398579685
491,Filtered,-40.654440228356805
492,Unfiltered,-38.8564569480136
492,Filtered,-40.551281098974144
493,Unfiltered,-38.7653202163781
493,Filtered,-40.44887603104071
494,Unfiltered,-38.67475136472055
494,Filtered,-40.34720911060552
495,Unfiltered,-38.58474485649499
495,Filtered,-40.24626530810218
496,Unfiltered,-38.49529543672792
496,Filtered,-40.146030434067754
497,Unfiltered,-38.40639811179067
497,Filtered,-40.046491096115034
498,Unfiltered,-38.31804813086949
498,Filtered,-39.94763465710267
499,Unfiltered,-38.23024096797514
499,Filtered,-39.84944919462735
500,Unfiltered,-38.14297230533289
500,Filtered,-39.75192346186886
501,Unfiltered,-38.05623801764962
501,Filtered,-39.65504684979781
502,Unfiltered,-37.970034157080434
502,Filtered,-39.558809350781516
503,Unfiltered,-37.88435693971715
503,Filtered,-39.46320152365964
504,Unfiltered,-37.799202731921426
504,Filtered,-39.3682144601143
505,Unfiltered,-37.714568038633715
505,Filtered,-39.27383975255601
506,Unfiltered,-37.63044949145824
506,Filtered,-39.180069463432105
507,Unfiltered,-37.54684383838884
507,Filtered,-39.08689609577259
508,Unfiltered,-37.46374793336095
508,Filtered,-38.99431256520302
509,Unfiltered,-37.38115872710847
509,Filtered,-38.90231217329664
510,Unfiltered,-37.29907325842145
510,Filtered,-38.81088858219585
511,Unfiltered,-37.217488645817774
511,Filtered,-38.720035790549325
512,Unfiltered,-37.13640208073036
512,Filtered,-38.62974811060777
513,Unfiltered,-37.05581081908028
513,Filtered,-38.540020146611454
514,Unfiltered,-36.97571217655017
514,Filtered,-38.4508467742593
515,Unfiltered,-36.89610352084121
515,Filtered,-38.36222312133008
516,Unfiltered,-36.816982267504656
516,Filtered,-38.27414454942232
517,Unfiltered,-36.73834587401253
517,Filtered,-38.18660663665402
518,Unfiltered,-36.66019183495824
518,Filtered,-38.099605161491255
519,Unfiltered,-36.58251767836079
519,Filtered,-38.01313608736503
520,Unfiltered,-36.50532096084957
520,Filtered,-37.92719554839879
521,Unfiltered,-36.42859926452423
521,Filtered,-37.84177983581929
522,Unfiltered,-36.352350193498125
522,Filtered,-37.75688538527757
523,Unfiltered,-36.276571370548915
523,Filtered,-37.672508765045976
524,Unfiltered,-36.201260434641256
524,Filtered,-37.588646664923544
525,Unfiltered,-36.12641503833119
525,Filtered,-37.505295885874894
526,Unfiltered,-36.052032845020925
526,Filtered,-37.42245333023471
527,Unfiltered,-35.978111527698665
527,Filtered,-37.340115992764964
528,Unfiltered,-35.90464876619639
528,Filtered,-37.25828095211961
529,Unfiltered,-35.83164224600851
529,Filtered,-37.17694536327407
530,Unfiltered,-35.75908965682835
530,Filtered,-37.09610644990532
531,Unfiltered,-35.68698869081351
531,Filtered,-37.01576149781522
532,Unfiltered,-35.61533704179003
532,Filtered,-36.93590784869569
533,Unfiltered,-35.54413240402085
533,Filtered,-36.85654289417293
534,Unfiltered,-35.47337247129914
534,Filtered,-36.77766407075859
535,Unfiltered,-35.403054936278664
535,Filtered,-36.69926885448538
