frame,type,psi
184,Unfiltered,-2.937916774540131
184,Filtered,-5.0
185,Unfiltered,-3.348405568774595
185,Filtered,-5.0
186,Unfiltered,-3.6996876292422645
186,Filtered,-5.0
187,Unfiltered,-3.8797861002247824
187,Filtered,-5.0
188,Unfiltered,-4.057816306761541
188,Filtered,-5.0
189,Unfiltered,-4.0710667959904825
189,Filtered,-5.0
190,Unfiltered,-3.9464234221780004
190,Filtered,-5.0
191,Unfiltered,-3.693851545195603
191,Filtered,-5.0
192,Unfiltered,-3.4299930542917494
192,Filtered,-5.0
193,Unfiltered,-3.0198487430040792
193,Filtered,-5.0
194,Unfiltered,-2.6076219322403595
194,Filtered,-5.0
195,Unfiltered,-2.3838734411833116
195,Filtered,-5.0
196,Unfiltered,-2.2556994710792715
196,Filtered,-5.0
197,Unfiltered,-2.114788445634609
197,Filtered,-5.0
198,Unfiltered,-1.958159026341221
198,Filtered,-5.0
199,Unfiltered,-2.3570067775413115
199,Filtered,-5.0
200,Unfiltered,-2.7487063308354607
200,Filtered,-5.0
201,Unfiltered,-2.9807548675955786
201,Filtered,-5.0
202,Unfiltered,-3.026946812440549
202,Filtered,-5.0
203,Unfiltered,-2.9015593544581755
203,Filtered,-5.0
204,Unfiltered,-2.6933396819943596
204,Filtered,-5.0
205,Unfiltered,-2.680291976644618
205,Filtered,-5.0
206,Unfiltered,-2.9648065754920907
206,Filtered,-5.0
207,Unfiltered,-3.109966622348889
207,Filtered,-5.0
208,Unfiltered,-3.233706951216689
208,Filtered,-5.0
209,Unfiltered,-3.316496149328927
209,Filtered,-5.0
210,Unfiltered,-3.3750245253905042
210,Filtered,-5.0
211,Unfiltered,-3.3686721977598246
211,Filtered,-4.535533397995241
212,Unfiltered,-3.3584095981004722
212,Filtered,-4.064441551376012
213,Unfiltered,-3.342978654909242
213,Filtered,-4.002119864469771
214,Unfiltered,-3.285263389567035
214,Filtered,-3.9131047612013914
215,Unfiltered,-3.210044805426527
215,Filtered,-3.7897368647335234
216,Unfiltered,-3.1420115421843064
216,Filtered,-3.6967695872189337
217,Unfiltered,-3.1040272597807856
217,Filtered,-3.561922299743676
218,Unfiltered,-3.0945775095660544
218,Filtered,-3.402508789841127
219,Unfiltered,-3.140683402693714
219,Filtered,-3.3718483615751644
220,Unfiltered,-3.220252466999405
220,Filtered,-3.3635408979301484
221,Unfiltered,-3.3707000134039404
221,Filtered,-3.3635408979301484
222,Unfiltered,-3.5842971648526003
222,Filtered,-3.3635408979301484
223,Unfiltered,-4.036439043248983
223,Filtered,-3.3635408979301484
224,Unfiltered,-4.427729793379921
224,Filtered,-3.3635408979301484
225,Unfiltered,-4.804081501543703
225,Filtered,-3.3635408979301484
226,Unfiltered,-5.1643766260327695
226,Filtered,-3.3635408979301484
227,Unfiltered,-5.554066270977739
227,Filtered,-3.3635408979301484
228,Unfiltered,-5.872304547457723
228,Filtered,-3.3635408979301484
229,Unfiltered,-6.137089784974231
229,Filtered,-3.3635408979301484
230,Unfiltered,-6.355199528282929
230,Filtered,-3.3635408979301484
231,Unfiltered,-6.685625949739139
231,Filtered,-3.3635408979301484
232,Unfiltered,-6.878787581566186
232,Filtered,-3.3635408979301484
233,Unfiltered,-7.05607194358466
233,Filtered,-3.3635408979301484
234,Unfiltered,-7.181590984892656
234,Filtered,-3.3635408979301484
235,Unfiltered,-7.303887605804023
235,Filtered,-3.3635408979301484
236,Unfiltered,-7.405883202338913
236,Filtered,-3.3635408979301484
237,Unfiltered,-7.4757527318052155
237,Filtered,-3.3635408979301484
238,Unfiltered,-7.515680584516858
238,Filtered,-3.3635408979301484
239,Unfiltered,-7.556553099222565
239,Filtered,-3.3635408979301484
240,Unfiltered,-7.538797691011604
240,Filtered,-3.3635408979301484
241,Unfiltered,-7.478087817411591
241,Filtered,-3.3635408979301484
242,Unfiltered,-7.394375504538081
242,Filtered,-3.3696861055818825
243,Unfiltered,-7.318712983212791
243,Filtered,-3.3728622693972223
244,Unfiltered,-7.2620264696986645
244,Filtered,-3.402508789841127
245,Unfiltered,-7.195545478761151
245,Filtered,-3.507145109572175
246,Unfiltered,-7.085640840945713
246,Filtered,-3.507145109572175
247,Unfiltered,-6.934968334899308
247,Filtered,-3.507145109572175
248,Unfiltered,-6.791099868562426
248,Filtered,-3.507145109572175
249,Unfiltered,-6.631526635029331
249,Filtered,-3.507145109572175
250,Unfiltered,-6.496853952354577
250,Filtered,-3.507145109572175
251,Unfiltered,-6.425720292609109
251,Filtered,-3.507145109572175
252,Unfiltered,-6.41329440792895
252,Filtered,-3.8103681040507915
253,Unfiltered,-6.444453617212121
253,Filtered,-4.232084418314452
254,Unfiltered,-6.519914909471256
254,Filtered,-4.615905647461812
255,Unfiltered,-6.539976529495634
255,Filtered,-4.984229063788236
256,Unfiltered,-6.549743036282662
256,Filtered,-5.359221448505254
257,Unfiltered,-6.515295191429717
257,Filtered,-5.713185409217731
258,Unfiltered,-6.407629891034
258,Filtered,-6.004697166215977
259,Unfiltered,-6.307520647853268
259,Filtered,-6.22230521641375
260,Unfiltered,-6.137210987388112
260,Filtered,-6.22236581762069
261,Unfiltered,-5.947519342357257
261,Filtered,-6.22236581762069
262,Unfiltered,-5.787054176962995
262,Filtered,-6.22236581762069
263,Unfiltered,-5.713199458514227
263,Filtered,-6.22236581762069
264,Unfiltered,-5.603886791829556
264,Filtered,-6.22236581762069
265,Unfiltered,-5.555005655699777
265,Filtered,-6.22236581762069
266,Unfiltered,-5.514645489991365
266,Filtered,-6.22236581762069
267,Unfiltered,-5.468835643467804
267,Filtered,-6.22236581762069
268,Unfiltered,-5.382088220020666
268,Filtered,-6.22236581762069
269,Unfiltered,-5.28657530307977
269,Filtered,-6.22236581762069
270,Unfiltered,-5.20116727069146
270,Filtered,-6.22236581762069
271,Unfiltered,-5.426020400922514
271,Filtered,-6.22236581762069
272,Unfiltered,-5.775547351060046
272,Filtered,-6.22236581762069
273,Unfiltered,-6.180821964430422
273,Filtered,-6.244171306141845
274,Unfiltered,-6.524042192345728
274,Filtered,-6.331360088068099
275,Unfiltered,-6.833272560490826
275,Filtered,-6.381414709658465
276,Unfiltered,-7.094655464443905
276,Filtered,-6.410462149481475
277,Unfiltered,-7.282379774054128
277,Filtered,-6.419507350269029
278,Unfiltered,-7.414567650225809
278,Filtered,-6.435086954910615
279,Unfiltered,-7.519183097736379
279,Filtered,-6.470653784783349
280,Unfiltered,-7.605960874419743
280,Filtered,-6.506074571892147
281,Unfiltered,-7.700087859234566
281,Filtered,-6.517605050450486
282,Unfiltered,-7.876591456646061
282,Filtered,-6.521978550908492
283,Unfiltered,-8.045628144327392
283,Filtered,-6.532009360920681
284,Unfiltered,-8.201906302971159
284,Filtered,-6.544859782889148
285,Unfiltered,-8.365103247696991
285,Filtered,-6.5906348356559965
286,Unfiltered,-8.537452128660854
286,Filtered,-6.658576292384235
287,Unfiltered,-8.719295614661792
287,Filtered,-6.738362909150783
288,Unfiltered,-8.910111743690642
288,Filtered,-6.812186214526626
289,Unfiltered,-9.122713942917724
289,Filtered,-6.856030071028506
290,Unfiltered,-9.335457911213517
290,Filtered,-6.906877958232747
291,Unfiltered,-9.510501768095173
291,Filtered,-6.995520139241984
292,Unfiltered,-9.643471916480264
292,Filtered,-7.070856392265187
293,Unfiltered,-9.723243823798553
293,Filtered,-7.090148152694809
294,Unfiltered,-9.762929060094432
294,Filtered,-7.090148152694809
295,Unfiltered,-9.769958286876227
295,Filtered,-7.090148152694809
296,Unfiltered,-9.73922003920681
296,Filtered,-7.090148152694809
297,Unfiltered,-9.689182741231567
297,Filtered,-7.090148152694809
298,Unfiltered,-9.639102180258945
298,Filtered,-7.090148152694809
299,Unfiltered,-9.554728872303551
299,Filtered,-7.090148152694809
300,Unfiltered,-9.425806520992191
300,Filtered,-7.090148152694809
301,Unfiltered,-9.277470819514093
301,Filtered,-7.090148152694809
302,Unfiltered,-9.106593744095758
302,Filtered,-7.090148152694809
303,Unfiltered,-8.898886068607771
303,Filtered,-7.090148152694809
304,Unfiltered,-8.683832113906124
304,Filtered,-7.090148152694809
305,Unfiltered,-8.42901727343404
305,Filtered,-7.090148152694809
306,Unfiltered,-8.128601484525554
306,Filtered,-7.1885176192490166
307,Unfiltered,-7.805863593368379
307,Filtered,-7.348473712139969
308,Unfiltered,-7.483541289055484
308,Filtered,-7.449054469640647
309,Unfiltered,-7.159114997334182
309,Filtered,-7.449054469640647
310,Unfiltered,-6.88253514459457
310,Filtered,-7.449054469640647
311,Unfiltered,-6.628248254472577
311,Filtered,-7.449054469640647
312,Unfiltered,-6.393092912500721
312,Filtered,-7.449054469640647
313,Unfiltered,-6.138812435117256
313,Filtered,-7.449054469640647
314,Unfiltered,-5.927999638320667
314,Filtered,-7.449054469640647
315,Unfiltered,-5.740718755966018
315,Filtered,-7.449054469640647
316,Unfiltered,-5.576675928206166
316,Filtered,-7.449054469640647
317,Unfiltered,-5.455171955838443
317,Filtered,-7.449054469640647
318,Unfiltered,-5.355881271021209
318,Filtered,-7.449054469640647
319,Unfiltered,-5.273256420854519
319,Filtered,-7.449054469640647
320,Unfiltered,-5.203290423364567
320,Filtered,-7.449054469640647
321,Unfiltered,-5.197489028387713
321,Filtered,-7.449054469640647
322,Unfiltered,-5.181238216659061
322,Filtered,-7.449054469640647
323,Unfiltered,-5.221605286021399
323,Filtered,-7.449054469640647
324,Unfiltered,-5.210364168988878
324,Filtered,-7.449054469640647
325,Unfiltered,-5.242259426620123
325,Filtered,-7.449054469640647
326,Unfiltered,-5.212315187298797
326,Filtered,-7.449054469640647
327,Unfiltered,-5.214120457564132
327,Filtered,-7.449054469640647
328,Unfiltered,-5.193205918998608
328,Filtered,-7.449054469640647
329,Unfiltered,-5.211068606290279
329,Filtered,-7.449054469640647
330,Unfiltered,-5.219886110737486
330,Filtered,-7.449054469640647
331,Unfiltered,-5.251934401210727
331,Filtered,-7.449054469640647
332,Unfiltered,-5.274839170003792
332,Filtered,-7.449054469640647
333,Unfiltered,-5.285690198068101
333,Filtered,-7.449054469640647
334,Unfiltered,-5.301448043373604
334,Filtered,-7.449054469640647
335,Unfiltered,-5.297891520288893
335,Filtered,-7.449054469640647
336,Unfiltered,-5.347071795483364
336,Filtered,-7.449054469640647
337,Unfiltered,-5.393704028755279
337,Filtered,-7.449054469640647
338,Unfiltered,-5.414172632667759
338,Filtered,-7.321328143194833
339,Unfiltered,-5.427820529744947
339,Filtered,-7.020825070964376
340,Unfiltered,-5.4073707161870885
340,Filtered,-6.755391699533574
341,Unfiltered,-5.336860757434671
341,Filtered,-6.510670583486649
342,Unfiltered,-5.245496406410121
342,Filtered,-6.265952673808989
343,Unfiltered,-5.1464915047244055
343,Filtered,-6.0334060367189615
344,Unfiltered,-5.014612498615081
344,Filtered,-5.834359197143343
345,Unfiltered,-4.907565435912229
345,Filtered,-5.658697342086092
346,Unfiltered,-4.791033293229777
346,Filtered,-5.5159239420223045
347,Unfiltered,-4.743319020528313
347,Filtered,-5.441496242791695
348,Unfiltered,-4.647424467946127
348,Filtered,-5.420996581206353
349,Unfiltered,-4.570407754083092
349,Filtered,-5.410771674427424
350,Unfiltered,-4.476573347050923
350,Filtered,-5.400537372471184
351,Unfiltered,-4.30783880722829
351,Filtered,-5.374792649888244
352,Unfiltered,-4.151226661025557
352,Filtered,-5.351476533252287
353,Unfiltered,-3.982827496468877
353,Filtered,-5.341966276459018
354,Unfiltered,-3.7884622210274728
354,Filtered,-5.319154400404138
355,Unfiltered,-3.5641609271830994
355,Filtered,-5.299669781831248
356,Unfiltered,-3.301462005489247
356,Filtered,-5.291790859178497
357,Unfiltered,-2.9967740837363745
357,Filtered,-5.280264684035947
358,Unfiltered,-2.645485483903663
358,Filtered,-5.274047795429156
359,Unfiltered,-2.2841515920952222
359,Filtered,-5.262595411032623
360,Unfiltered,-1.929573428405666
360,Filtered,-5.248715403810424
361,Unfiltered,-1.5572387843557518
361,Filtered,-5.243877916515122
362,Unfiltered,-1.1489996645491765
362,Filtered,-5.231932356320761
363,Unfiltered,-0.7322647264144315
363,Filtered,-5.220745698379442
364,Unfiltered,-0.26251021017403176
364,Filtered,-5.217003284150809
365,Unfiltered,0.2594863025828058
365,Filtered,-5.2132178224314645
366,Unfiltered,0.8038052118540016
366,Filtered,-5.211691896794538
367,Unfiltered,0.9263003234405485
367,Filtered,-5.210716387639579
368,Unfiltered,0.9433097356152143
368,Filtered,-5.206827296176723
369,Unfiltered,1.099197247406618
369,Filtered,-5.20038972587614
370,Unfiltered,0.9865438183246678
370,Filtered,-5.19534747369316
371,Unfiltered,0.887428433695673
371,Filtered,-5.187222067828834
372,Unfiltered,0.833845461438333
372,Filtered,-5.163864860691733
373,Unfiltered,0.8238260317548516
373,Filtered,-5.080552001669743
374,Unfiltered,0.8251342953290042
374,Filtered,-4.961088967263655
375,Unfiltered,0.773256917016127
375,Filtered,-4.849299364571003
376,Unfiltered,0.3139872960856742
376,Filtered,-4.767176156879045
377,Unfiltered,-0.302982308046321
377,Filtered,-4.69537174423722
378,Unfiltered,-0.859774070469081
378,Filtered,-4.60891611101461
379,Unfiltered,-1.4520588981270066
379,Filtered,-4.523490550567008
380,Unfiltered,-2.0347982089376444
380,Filtered,-4.3922060771396065
381,Unfiltered,-2.5975039101144546
381,Filtered,-4.2295327341269235
382,Unfiltered,-3.146233467145745
382,Filtered,-4.067027078747217
383,Unfiltered,-3.707286812634802
383,Filtered,-3.885644858748175
384,Unfiltered,-4.209092811299913
384,Filtered,-3.885644858748175
385,Unfiltered,-4.7288609168119535
385,Filtered,-3.885644858748175
386,Unfiltered,-5.224192586655363
386,Filtered,-3.885644858748175
387,Unfiltered,-5.832715241322314
387,Filtered,-3.885644858748175
388,Unfiltered,-6.501187834581314
388,Filtered,-3.885644858748175
389,Unfiltered,-7.116656737280749
389,Filtered,-3.885644858748175
390,Unfiltered,-7.6316848684709395
390,Filtered,-3.885644858748175
391,Unfiltered,-7.888013404182779
391,Filtered,-3.885644858748175
392,Unfiltered,-8.06265208292016
392,Filtered,-3.885644858748175
393,Unfiltered,-8.143061024532074
393,Filtered,-3.885644858748175
394,Unfiltered,-8.20157731246631
394,Filtered,-3.885644858748175
395,Unfiltered,-8.172486686234967
395,Filtered,-3.885644858748175
396,Unfiltered,-8.058660365859435
396,Filtered,-3.885644858748175
397,Unfiltered,-7.868483274435116
397,Filtered,-3.885644858748175
398,Unfiltered,-7.632827366784452
398,Filtered,-3.885644858748175
399,Unfiltered,-7.458779907523084
399,Filtered,-3.885644858748175
400,Unfiltered,-7.3988275900257
400,Filtered,-3.885644858748175
401,Unfiltered,-7.330305253886735
401,Filtered,-3.885644858748175
402,Unfiltered,-7.264822844784575
402,Filtered,-3.885644858748175
403,Unfiltered,-7.1258114262763925
403,Filtered,-3.885644858748175
404,Unfiltered,-6.987866436104271
404,Filtered,-3.885644858748175
405,Unfiltered,-6.852436542745378
405,Filtered,-3.885644858748175
406,Unfiltered,-6.713374444988993
406,Filtered,-3.885644858748175
407,Unfiltered,-6.56642789976004
407,Filtered,-3.885644858748175
408,Unfiltered,-6.440679072924617
408,Filtered,-3.885644858748175
409,Unfiltered,-6.350600592173931
409,Filtered,-3.885644858748175
410,Unfiltered,-6.257940728789624
410,Filtered,-3.885644858748175
411,Unfiltered,-6.190169957699579
411,Filtered,-3.885644858748175
412,Unfiltered,-6.1696585915870905
412,Filtered,-3.885644858748175
413,Unfiltered,-6.174622647508716
413,Filtered,-3.9987775161636927
414,Unfiltered,-6.230921490748692
414,Filtered,-4.468976864055933
415,Unfiltered,-6.3303931809406055
415,Filtered,-4.976526751733658
416,Unfiltered,-6.450725886432107
416,Filtered,-5.528453913988838
417,Unfiltered,-6.642947317712128
417,Filtered,-6.001186916454702
418,Unfiltered,-6.817921640249134
418,Filtered,-6.172140619547903
419,Unfiltered,-7.036247713090798
419,Filtered,-6.182396302604148
420,Unfiltered,-7.281086588789112
420,Filtered,-6.2105457242241355
421,Unfiltered,-7.576504481343445
421,Filtered,-6.244431109769158
422,Unfiltered,-7.8635676017118055
422,Filtered,-6.294166954865115
423,Unfiltered,-8.13466673265778
423,Filtered,-6.340496886557268
424,Unfiltered,-8.368002293121124
424,Filtered,-6.395639832549274
425,Unfiltered,-8.52538306980955
425,Filtered,-6.445702479678362
426,Unfiltered,-8.653929130958865
426,Filtered,-6.47595686050671
427,Unfiltered,-8.748532799331437
427,Filtered,-6.533807867170677
428,Unfiltered,-8.811816717837376
428,Filtered,-6.604687608736084
429,Unfiltered,-8.829625663542839
429,Filtered,-6.678160881350561
430,Unfiltered,-8.800952467229045
430,Filtered,-6.7656480426190635
431,Unfiltered,-8.73992222667014
431,Filtered,-6.835179091497256
432,Unfiltered,-8.648323985026616
432,Filtered,-6.920151489424825
433,Unfiltered,-8.564134086094015
433,Filtered,-7.012057074597535
434,Unfiltered,-8.503216717339603
434,Filtered,-7.076452225185774
435,Unfiltered,-8.457446251475325
435,Filtered,-7.121234081778571
436,Unfiltered,-8.410021424982354
436,Filtered,-7.195317135530484
437,Unfiltered,-8.352209751765695
437,Filtered,-7.272954716786844
438,Unfiltered,-8.27202994956409
438,Filtered,-7.305695921337923
439,Unfiltered,-8.194215450218644
439,Filtered,-7.3645664219562175
440,Unfiltered,-8.017276786069726
440,Filtered,-7.428803748774392
441,Unfiltered,-7.820806038867007
441,Filtered,-7.5176421944332645
442,Unfiltered,-7.593470973217427
442,Filtered,-7.584987727280436
443,Unfiltered,-7.369430603113049
443,Filtered,-7.584987727280436
444,Unfiltered,-7.116865925352654
444,Filtered,-7.584987727280436
445,Unfiltered,-6.8646622745571655
445,Filtered,-7.584987727280436
446,Unfiltered,-6.65844109965853
446,Filtered,-7.584987727280436
447,Unfiltered,-6.467068401127436
447,Filtered,-7.584987727280436
448,Unfiltered,-6.280196373785497
448,Filtered,-7.584987727280436
449,Unfiltered,-6.081921459596728
449,Filtered,-7.584987727280436
450,Unfiltered,-5.871854615853886
450,Filtered,-7.5176421944332645
451,Unfiltered,-5.657576318404388
451,Filtered,-7.428803748774392
452,Unfiltered,-5.441337705544404
452,Filtered,-7.384129096569374
453,Unfiltered,-5.21042598383724
453,Filtered,-7.349867928499892
454,Unfiltered,-4.975197922127954
454,Filtered,-7.305695921337923
455,Unfiltered,-4.712149251858996
455,Filtered,-7.272954716786844
456,Unfiltered,-4.419958387991349
456,Filtered,-7.195317135530484
457,Unfiltered,-4.111307670075318
457,Filtered,-7.121338675814523
458,Unfiltered,-3.811467421357815
458,Filtered,-7.076556819221726
459,Unfiltered,-3.5390922377507543
459,Filtered,-7.012057074597535
460,Unfiltered,-3.6966164460343514
460,Filtered,-6.926264355330718
461,Unfiltered,-3.795671912221483
461,Filtered,-6.858549408651272
462,Unfiltered,-3.8369505104160613
462,Filtered,-6.835179091497256
463,Unfiltered,-3.8179673812009955
463,Filtered,-6.7656480426190635
464,Unfiltered,-3.7552476371046843
464,Filtered,-6.685907772323762
465,Unfiltered,-3.6598263877311545
465,Filtered,-6.650694208685329
466,Unfiltered,-3.5439211708900142
466,Filtered,-6.604687608736084
467,Unfiltered,-3.3520160965292085
467,Filtered,-6.555007859419782
468,Unfiltered,-3.2006295103214626
468,Filtered,-6.555007859419782
469,Unfiltered,-3.0295883592900896
469,Filtered,-6.555007859419782
470,Unfiltered,-2.831146769880185
470,Filtered,-6.555007859419782
471,Unfiltered,-2.6227811690552834
471,Filtered,-6.555007859419782
472,Unfiltered,-2.373189158836796
472,Filtered,-6.555007859419782
473,Unfiltered,-2.090350576200912
473,Filtered,-6.555007859419782
474,Unfiltered,-1.7983937108074581
474,Filtered,-6.555007859419782
475,Unfiltered,-1.5162546404554238
475,Filtered,-6.555007859419782
476,Unfiltered,-1.2474004030359378
476,Filtered,-6.555007859419782
477,Unfiltered,-1.2962650926612085
477,Filtered,-6.373632387456467
478,Unfiltered,-1.476762662971538
478,Filtered,-6.1810589166911125
479,Unfiltered,-1.6687187538906745
479,Filtered,-5.976888037725307
480,Unfiltered,-1.7912169115352512
480,Filtered,-5.764715467129137
481,Unfiltered,-1.8421693922176825
481,Filtered,-5.549457011974396
482,Unfiltered,-1.840734583955978
482,Filtered,-5.325881844690822
483,Unfiltered,-1.710857001668705
483,Filtered,-5.092811952982597
484,Unfiltered,-1.48781711281441
484,Filtered,-4.843673586993475
485,Unfiltered,-1.1191393016105753
485,Filtered,-4.566053819925172
486,Unfiltered,-1.0665550875153453
486,Filtered,-4.265633029033333
487,Unfiltered,-1.2323895041495732
487,Filtered,-3.9741290902456896
488,Unfiltered,-1.36390705317862
488,Filtered,-3.8274589458085284
489,Unfiltered,-1.4511886860360192
489,Filtered,-3.814717401279405
490,Unfiltered,-1.5166711276587144
490,Filtered,-3.803569666789649
491,Unfiltered,-1.5948827500166871
491,Filtered,-3.7754597746630836
492,Unfiltered,-1.6528523224523077
492,Filtered,-3.725932041569518
493,Unfiltered,-1.6855157273330086
493,Filtered,-3.678221416882753
494,Unfiltered,-1.654982381172287
494,Filtered,-3.6018737793105844
495,Unfiltered,-1.7278413840478262
495,Filtered,-3.5415067043203843
496,Unfiltered,-1.892323297360413
496,Filtered,-3.4455541671399814
497,Unfiltered,-2.073059743900787
497,Filtered,-3.2763228034253356
498,Unfiltered,-2.2216451468104808
498,Filtered,-3.115108934805776
499,Unfiltered,-2.334152811404218
499,Filtered,-2.9303675645851373
500,Unfiltered,-2.4603626845157294
500,Filtered,-2.726963969467734
501,Unfiltered,-2.541204611256516
501,Filtered,-2.5819928901558997
502,Unfiltered,-2.554882717313795
502,Filtered,-2.5480436642851556
503,Unfiltered,-2.556999157996601
503,Filtered,-2.5480436642851556
504,Unfiltered,-2.507757258508337
504,Filtered,-2.5244809348824266
505,Unfiltered,-2.780604115219389
505,Filtered,-2.5244809348824266
506,Unfiltered,-3.0382736275394766
506,Filtered,-2.5244809348824266
507,Unfiltered,-3.301321896931717
507,Filtered,-2.5244809348824266
508,Unfiltered,-3.511955649316338
508,Filtered,-2.5244809348824266
509,Unfiltered,-3.6294995745502705
509,Filtered,-2.5244809348824266
510,Unfiltered,-3.719014146365252
510,Filtered,-2.5244809348824266
511,Unfiltered,-3.7728796527122057
511,Filtered,-2.5244809348824266
512,Unfiltered,-3.7654293053256263
512,Filtered,-2.5244809348824266
513,Unfiltered,-3.7015916362689474
513,Filtered,-2.5244809348824266
514,Unfiltered,-3.6369893310472863
514,Filtered,-2.5244809348824266
515,Unfiltered,-3.4735530823643668
515,Filtered,-2.5244809348824266
516,Unfiltered,-3.2987812453245855
516,Filtered,-2.5244809348824266
517,Unfiltered,-3.0251087782761372
517,Filtered,-2.5244809348824266
518,Unfiltered,-2.7568991195031964
518,Filtered,-2.5244809348824266
519,Unfiltered,-2.426899892717489
519,Filtered,-2.4840599715120333
520,Unfiltered,-2.1091238824521277
520,Filtered,-2.443631288616609
521,Unfiltered,-1.7828938691718035
521,Filtered,-2.4000445257771426
522,Unfiltered,-1.519485682678443
522,Filtered,-2.353670985120507
523,Unfiltered,-1.2928932951137355
523,Filtered,-2.2778989791073494
524,Unfiltered,-1.5686668323428705
524,Filtered,-2.165384514631304
525,Unfiltered,-1.8694496823104125
525,Filtered,-2.0997372293265197
526,Unfiltered,-2.096735441907415
526,Filtered,-2.093543009054163
527,Unfiltered,-2.2934600922604433
527,Filtered,-2.093543009054163
