16:51:37.389 XYZ [[3.25, 4.32, -0.03], [2.85, 5.0, 0.86], [3.14, 5.09, 0.48], [3.06, 4.84, -0.14], [2.82, 4.6, 0.44], [2.83, 4.0, 0.48], [2.94, 4.41, 0.41], [3.25, 5.73, 0.77], [3.05, 5.92, 0.46], [3.21, 5.44, 0.56], [3.41, 4.59, 0.41], [3.11, 4.16, 0.03]]
16:51:37.472 XYZ [[3.25, 4.32, -0.03], [2.87, 5.02, 0.83], [3.12, 5.07, 0.54], [3.06, 4.84, -0.14], [2.74, 4.59, 0.45], [2.83, 4.0, 0.48], [2.91, 4.37, 0.42], [3.22, 5.7, 0.75], [3.05, 5.92, 0.46], [3.21, 5.44, 0.56], [3.41, 4.59, 0.39], [3.1, 4.18, 0.06]]
16:51:37.556 XYZ [[3.28, 4.33, -0.13], [2.88, 5.04, 0.82], [3.11, 5.06, 0.57], [3.03, 4.84, -0.12], [2.77, 4.6, 0.41], [2.9, 4.0, 0.47], [2.92, 4.38, 0.43], [3.21, 5.71, 0.76], [3.06, 5.94, 0.49], [3.21, 5.44, 0.56], [3.4, 4.58, 0.39], [3.11, 4.18, 0.0]]
16:51:37.642 XYZ [[3.28, 4.32, -0.08], [2.87, 5.01, 0.83], [3.14, 5.08, 0.53], [3.03, 4.86, -0.13], [2.76, 4.61, 0.4], [2.94, 3.98, 0.51], [2.92, 4.4, 0.42], [3.23, 5.7, 0.67], [3.03, 5.95, 0.53], [3.18, 5.45, 0.54], [3.4, 4.6, 0.29], [3.1, 4.21, 0.01]]
16:51:37.726 XYZ [[3.27, 4.31, -0.06], [2.88, 5.03, 0.82], [3.1, 5.07, 0.51], [3.02, 4.85, -0.14], [2.77, 4.63, 0.37], [2.93, 3.97, 0.52], [2.92, 4.42, 0.39], [3.23, 5.72, 0.63], [3.01, 5.95, 0.53], [3.16, 5.46, 0.53], [3.41, 4.63, 0.25], [3.08, 4.22, 0.01]]
16:51:37.809 XYZ [[3.28, 4.37, -0.01], [2.84, 5.04, 0.82], [3.11, 5.07, 0.53], [3.0, 4.88, -0.12], [2.77, 4.64, 0.38], [2.93, 3.98, 0.48], [2.94, 4.42, 0.4], [3.22, 5.71, 0.63], [3.02, 5.97, 0.52], [3.16, 5.49, 0.46], [3.39, 4.65, 0.23], [3.06, 4.2, 0.01]]
16:51:37.893 XYZ [[3.26, 4.36, -0.0], [2.82, 5.06, 0.81], [3.14, 5.08, 0.56], [2.99, 4.89, -0.15], [2.77, 4.63, 0.38], [2.91, 4.0, 0.48], [2.95, 4.44, 0.37], [3.22, 5.69, 0.53], [3.01, 6.01, 0.47], [3.15, 5.5, 0.45], [3.38, 4.64, 0.22], [3.04, 4.18, 0.01]]
16:51:37.976 XYZ [[3.26, 4.36, -0.0], [2.82, 5.06, 0.81], [3.14, 5.08, 0.56], [2.99, 4.89, -0.15], [2.77, 4.63, 0.38], [2.91, 4.0, 0.48], [2.95, 4.44, 0.37], [3.22, 5.69, 0.53], [3.01, 6.01, 0.47], [3.15, 5.5, 0.45], [3.38, 4.64, 0.22], [3.04, 4.18, 0.01]]
16:51:38.060 XYZ [[3.21, 4.36, 0.0], [2.79, 5.07, 0.8], [3.09, 5.07, 0.59], [2.95, 4.89, -0.15], [2.7, 4.63, 0.37], [2.86, 3.99, 0.49], [2.88, 4.44, 0.34], [3.18, 5.69, 0.52], [2.96, 6.04, 0.49], [3.08, 5.5, 0.42], [3.32, 4.65, 0.17], [2.97, 4.2, -0.0]]
16:51:38.145 XYZ [[3.23, 4.38, -0.02], [2.79, 5.08, 0.81], [3.1, 5.1, 0.55], [2.97, 4.89, -0.2], [2.72, 4.63, 0.32], [2.83, 4.0, 0.47], [2.89, 4.45, 0.28], [3.21, 5.75, 0.47], [2.94, 6.06, 0.52], [3.1, 5.52, 0.38], [3.32, 4.67, 0.13], [2.99, 4.22, -0.0]]
16:51:38.228 XYZ [[3.25, 4.39, -0.06], [2.83, 5.06, 0.85], [3.13, 5.07, 0.57], [2.98, 4.88, -0.18], [2.78, 4.66, 0.3], [2.83, 4.01, 0.48], [2.96, 4.45, 0.33], [3.22, 5.76, 0.46], [2.98, 6.13, 0.6], [3.1, 5.5, 0.38], [3.29, 4.67, 0.12], [3.07, 4.22, -0.07]]
16:51:38.312 XYZ [[3.27, 4.35, -0.08], [2.81, 5.06, 0.92], [3.12, 5.07, 0.55], [2.98, 4.86, -0.22], [2.8, 4.62, 0.3], [2.81, 3.99, 0.47], [2.98, 4.42, 0.38], [3.21, 5.78, 0.48], [2.99, 6.15, 0.65], [3.1, 5.48, 0.38], [3.24, 4.7, 0.11], [3.1, 4.21, -0.04]]
16:51:38.395 XYZ [[3.26, 4.33, -0.07], [2.82, 5.07, 0.92], [3.13, 5.04, 0.53], [2.97, 4.83, -0.21], [2.82, 4.6, 0.28], [2.83, 3.98, 0.47], [3.0, 4.4, 0.39], [3.18, 5.78, 0.42], [3.12, 6.21, 0.82], [3.09, 5.47, 0.35], [3.23, 4.69, 0.06], [3.13, 4.19, -0.02]]
16:51:38.479 XYZ [[3.24, 4.34, -0.06], [2.81, 5.08, 0.93], [3.15, 5.03, 0.54], [2.95, 4.83, -0.18], [2.81, 4.6, 0.26], [2.87, 3.98, 0.44], [2.99, 4.39, 0.38], [3.16, 5.79, 0.39], [3.16, 6.26, 0.84], [3.09, 5.46, 0.34], [3.2, 4.71, 0.04], [3.13, 4.2, -0.01]]
16:51:38.562 XYZ [[3.24, 4.34, -0.06], [2.81, 5.08, 0.93], [3.15, 5.03, 0.54], [2.95, 4.83, -0.18], [2.81, 4.6, 0.26], [2.87, 3.98, 0.44], [2.99, 4.39, 0.38], [3.16, 5.79, 0.39], [3.16, 6.26, 0.84], [3.09, 5.46, 0.34], [3.2, 4.71, 0.04], [3.13, 4.2, -0.01]]
16:51:38.646 XYZ [[3.24, 4.35, -0.06], [2.83, 5.13, 0.89], [3.15, 5.03, 0.54], [2.95, 4.84, -0.18], [2.9, 4.6, 0.32], [2.9, 4.0, 0.42], [2.97, 4.39, 0.4], [3.11, 5.8, 0.34], [3.23, 6.45, 0.93], [3.13, 5.47, 0.29], [3.19, 4.72, -0.03], [3.13, 4.21, 0.02]]
16:51:38.729 XYZ [[3.24, 4.35, -0.06], [2.83, 5.13, 0.89], [3.15, 5.03, 0.54], [2.95, 4.84, -0.18], [2.9, 4.6, 0.32], [2.9, 4.0, 0.42], [3.04, 4.4, 0.39], [3.11, 5.8, 0.34], [3.23, 6.45, 0.93], [3.13, 5.47, 0.29], [3.19, 4.72, -0.03], [3.13, 4.21, 0.02]]
16:51:38.812 XYZ [[3.26, 4.37, -0.05], [2.83, 5.13, 0.89], [3.15, 5.03, 0.54], [2.95, 4.84, -0.18], [2.89, 4.61, 0.33], [2.9, 4.0, 0.42], [3.04, 4.4, 0.39], [3.2, 5.76, 0.23], [3.38, 6.56, 0.97], [3.14, 5.47, 0.29], [3.19, 4.72, -0.03], [3.14, 4.21, 0.02]]
16:51:38.896 XYZ [[3.26, 4.37, -0.05], [2.85, 5.12, 0.93], [3.15, 5.03, 0.54], [2.95, 4.88, -0.26], [2.92, 4.63, 0.37], [2.89, 3.97, 0.37], [3.05, 4.39, 0.4], [3.15, 5.74, 0.29], [3.46, 6.65, 1.03], [3.14, 5.47, 0.29], [3.21, 4.74, -0.03], [3.14, 4.21, 0.02]]
16:51:38.979 XYZ [[3.26, 4.38, -0.02], [2.88, 5.16, 0.95], [3.2, 5.07, 0.49], [2.96, 4.85, -0.25], [2.92, 4.63, 0.37], [2.91, 3.97, 0.39], [3.06, 4.38, 0.36], [3.15, 5.74, 0.29], [3.46, 6.65, 1.03], [3.16, 5.47, 0.32], [3.22, 4.72, -0.02], [3.12, 4.2, 0.08]]
16:51:39.063 XYZ [[3.26, 4.37, -0.02], [2.88, 5.14, 1.03], [3.18, 5.07, 0.46], [2.94, 4.84, -0.27], [2.93, 4.61, 0.36], [2.94, 3.97, 0.34], [3.06, 4.35, 0.42], [3.18, 5.7, 0.33], [3.58, 6.72, 1.06], [3.18, 5.47, 0.34], [3.2, 4.72, 0.0], [3.11, 4.2, 0.08]]
16:51:39.146 XYZ [[3.25, 4.37, -0.02], [2.88, 5.13, 1.05], [3.2, 5.08, 0.44], [2.97, 4.86, -0.31], [2.93, 4.62, 0.33], [2.94, 3.98, 0.35], [3.05, 4.35, 0.45], [3.17, 5.72, 0.28], [3.6, 6.73, 1.09], [3.19, 5.47, 0.37], [3.19, 4.73, -0.02], [3.1, 4.19, 0.09]]
16:51:39.230 XYZ [[3.25, 4.37, -0.02], [2.88, 5.13, 1.05], [3.2, 5.08, 0.44], [2.97, 4.86, -0.31], [2.93, 4.62, 0.33], [2.94, 3.98, 0.35], [3.05, 4.35, 0.45], [3.17, 5.72, 0.28], [3.6, 6.73, 1.09], [3.2, 5.46, 0.41], [3.19, 4.73, -0.05], [3.1, 4.19, 0.09]]
16:51:39.313 XYZ [[3.26, 4.37, -0.05], [2.85, 5.15, 1.07], [3.2, 5.09, 0.44], [2.99, 4.89, -0.33], [2.91, 4.62, 0.33], [2.93, 3.97, 0.32], [3.04, 4.33, 0.42], [3.18, 5.69, 0.28], [3.71, 6.75, 1.08], [3.2, 5.46, 0.41], [3.18, 4.74, -0.06], [3.11, 4.18, 0.08]]
16:51:39.397 XYZ [[3.25, 4.36, 0.0], [2.85, 5.16, 1.04], [3.2, 5.08, 0.44], [2.98, 4.89, -0.34], [2.9, 4.63, 0.33], [2.96, 3.96, 0.32], [2.97, 4.34, 0.39], [3.25, 5.65, 0.36], [3.81, 6.72, 1.08], [3.25, 5.46, 0.41], [3.19, 4.75, -0.05], [3.12, 4.19, 0.11]]
16:51:39.480 XYZ [[3.26, 4.36, 0.02], [2.84, 5.15, 1.06], [3.21, 5.08, 0.43], [2.99, 4.91, -0.31], [2.89, 4.64, 0.36], [2.96, 3.96, 0.32], [2.96, 4.35, 0.35], [3.25, 5.65, 0.36], [3.81, 6.72, 1.08], [3.25, 5.46, 0.41], [3.18, 4.76, -0.07], [3.14, 4.2, 0.14]]
16:51:39.563 XYZ [[3.28, 4.36, -0.03], [2.82, 5.14, 1.08], [3.21, 5.1, 0.45], [2.99, 4.91, -0.31], [2.89, 4.64, 0.36], [2.95, 3.97, 0.35], [2.96, 4.35, 0.35], [3.25, 5.64, 0.32], [3.91, 6.65, 1.08], [3.26, 5.45, 0.43], [3.18, 4.76, -0.07], [3.13, 4.2, 0.14]]
16:51:39.647 XYZ [[3.28, 4.36, -0.03], [2.82, 5.14, 1.08], [3.21, 5.1, 0.45], [2.97, 4.89, -0.31], [2.86, 4.63, 0.34], [2.95, 3.97, 0.35], [2.96, 4.35, 0.35], [3.25, 5.64, 0.32], [3.91, 6.65, 1.08], [3.26, 5.45, 0.43], [3.18, 4.76, -0.07], [3.13, 4.2, 0.14]]
16:51:39.730 XYZ [[3.27, 4.39, -0.01], [2.81, 5.11, 1.08], [3.19, 5.1, 0.44], [2.95, 4.88, -0.31], [2.84, 4.65, 0.32], [2.93, 3.99, 0.35], [2.94, 4.35, 0.37], [3.23, 5.64, 0.3], [4.08, 6.53, 1.08], [3.26, 5.45, 0.41], [3.18, 4.74, -0.09], [3.09, 4.21, 0.16]]
16:51:39.849 XYZ [[3.27, 4.39, 0.01], [2.8, 5.12, 1.05], [3.19, 5.1, 0.44], [2.99, 4.89, -0.36], [2.86, 4.63, 0.34], [3.0, 3.98, 0.35], [2.96, 4.35, 0.39], [3.23, 5.66, 0.29], [4.13, 6.47, 1.06], [3.27, 5.45, 0.44], [3.18, 4.74, -0.07], [3.13, 4.18, 0.19]]
16:51:39.933 XYZ [[3.28, 4.37, 0.0], [2.82, 5.1, 1.04], [3.2, 5.1, 0.46], [3.0, 4.88, -0.34], [2.87, 4.63, 0.35], [2.99, 3.97, 0.36], [2.94, 4.35, 0.4], [3.26, 5.66, 0.33], [4.16, 6.45, 1.08], [3.27, 5.45, 0.44], [3.18, 4.74, -0.08], [3.14, 4.17, 0.16]]
16:51:40.017 XYZ [[3.29, 4.35, -0.05], [2.81, 5.11, 1.01], [3.19, 5.1, 0.46], [3.01, 4.85, -0.34], [2.88, 4.62, 0.33], [2.96, 3.96, 0.37], [3.01, 4.33, 0.4], [3.26, 5.66, 0.29], [4.21, 6.41, 1.1], [3.28, 5.45, 0.45], [3.16, 4.74, -0.09], [3.15, 4.16, 0.11]]
16:51:40.101 XYZ [[3.28, 4.34, -0.05], [2.81, 5.11, 0.99], [3.19, 5.1, 0.45], [3.02, 4.88, -0.3], [2.9, 4.61, 0.32], [2.94, 3.97, 0.32], [3.01, 4.33, 0.39], [3.28, 5.66, 0.3], [4.26, 6.36, 1.12], [3.27, 5.44, 0.46], [3.19, 4.74, -0.1], [3.15, 4.17, 0.11]]
16:51:40.184 XYZ [[3.27, 4.33, -0.07], [2.8, 5.11, 0.98], [3.18, 5.1, 0.43], [3.01, 4.87, -0.3], [2.88, 4.6, 0.28], [2.92, 3.97, 0.32], [3.02, 4.33, 0.39], [3.28, 5.65, 0.3], [4.31, 6.31, 1.12], [3.28, 5.43, 0.45], [3.2, 4.73, -0.1], [3.14, 4.18, 0.11]]
16:51:40.268 XYZ [[3.27, 4.34, -0.08], [2.8, 5.13, 0.96], [3.17, 5.11, 0.44], [3.01, 4.88, -0.28], [2.88, 4.6, 0.28], [2.91, 3.95, 0.33], [3.0, 4.32, 0.4], [3.28, 5.63, 0.31], [4.33, 6.28, 1.12], [3.27, 5.43, 0.45], [3.18, 4.72, -0.12], [3.14, 4.19, 0.1]]
16:51:40.364 XYZ [[3.28, 4.36, -0.05], [2.83, 5.13, 0.94], [3.17, 5.11, 0.47], [3.04, 4.91, -0.22], [2.88, 4.62, 0.28], [2.89, 3.96, 0.33], [2.98, 4.35, 0.43], [3.24, 5.62, 0.31], [4.42, 6.16, 1.09], [3.27, 5.44, 0.5], [3.2, 4.72, -0.05], [3.15, 4.21, 0.08]]
16:51:40.447 XYZ [[3.28, 4.36, -0.05], [2.81, 5.13, 0.95], [3.15, 5.08, 0.48], [3.04, 4.91, -0.22], [2.88, 4.62, 0.28], [2.89, 3.96, 0.33], [2.97, 4.33, 0.43], [3.24, 5.62, 0.31], [4.42, 6.16, 1.09], [3.27, 5.44, 0.5], [3.17, 4.73, -0.06], [3.15, 4.21, 0.08]]
16:51:40.531 XYZ [[3.29, 4.38, -0.05], [2.8, 5.11, 0.96], [3.15, 5.08, 0.48], [3.08, 4.92, -0.18], [2.85, 4.6, 0.3], [2.88, 3.95, 0.35], [2.97, 4.33, 0.43], [3.3, 5.62, 0.36], [4.52, 6.01, 1.08], [3.29, 5.42, 0.53], [3.14, 4.72, -0.08], [3.16, 4.21, 0.14]]
16:51:40.614 XYZ [[3.28, 4.38, -0.03], [2.8, 5.11, 0.96], [3.15, 5.07, 0.48], [3.11, 4.93, -0.13], [2.82, 4.59, 0.32], [2.88, 3.92, 0.34], [2.96, 4.34, 0.42], [3.29, 5.65, 0.33], [4.57, 5.94, 1.11], [3.29, 5.42, 0.53], [3.14, 4.72, -0.08], [3.14, 4.2, 0.16]]
16:51:40.697 XYZ [[3.28, 4.38, -0.03], [2.8, 5.11, 0.95], [3.15, 5.08, 0.48], [3.11, 4.93, -0.13], [2.82, 4.59, 0.32], [2.9, 3.95, 0.36], [2.96, 4.34, 0.42], [3.29, 5.65, 0.33], [4.57, 5.94, 1.11], [3.29, 5.42, 0.53], [3.16, 4.74, -0.09], [3.14, 4.2, 0.16]]
16:51:40.781 XYZ [[3.29, 4.35, 0.07], [2.87, 5.17, 0.93], [3.15, 5.08, 0.48], [3.04, 4.9, -0.14], [2.84, 4.59, 0.33], [2.9, 3.95, 0.36], [2.98, 4.36, 0.44], [3.25, 5.73, 0.23], [4.66, 5.8, 1.17], [3.3, 5.41, 0.54], [3.16, 4.74, -0.09], [3.14, 4.21, 0.19]]
16:51:40.864 XYZ [[3.22, 4.35, 0.14], [2.86, 5.17, 0.95], [3.16, 5.1, 0.5], [3.03, 4.89, -0.14], [2.86, 4.6, 0.38], [2.92, 3.97, 0.31], [2.97, 4.34, 0.36], [3.2, 5.76, 0.2], [4.64, 5.63, 1.18], [3.28, 5.43, 0.55], [3.16, 4.75, -0.17], [3.12, 4.2, 0.13]]
16:51:40.950 XYZ [[3.23, 4.34, 0.11], [2.88, 5.18, 0.96], [3.16, 5.09, 0.51], [3.02, 4.89, -0.14], [2.88, 4.61, 0.42], [2.91, 3.96, 0.28], [3.09, 4.33, 0.33], [3.18, 5.76, 0.21], [4.65, 5.56, 1.18], [3.25, 5.43, 0.56], [3.15, 4.74, -0.17], [3.14, 4.19, 0.18]]
16:51:41.034 XYZ [[3.23, 4.35, 0.12], [2.9, 5.18, 0.93], [3.17, 5.09, 0.55], [3.01, 4.89, -0.14], [2.88, 4.6, 0.43], [2.9, 3.96, 0.31], [3.07, 4.35, 0.36], [3.21, 5.73, 0.21], [4.64, 5.4, 1.19], [3.25, 5.42, 0.57], [3.16, 4.73, -0.19], [3.14, 4.19, 0.19]]
16:51:41.117 XYZ [[3.23, 4.35, 0.12], [2.89, 5.18, 0.94], [3.17, 5.07, 0.56], [3.0, 4.89, -0.13], [2.88, 4.6, 0.43], [2.91, 3.95, 0.3], [3.06, 4.35, 0.4], [3.25, 5.71, 0.23], [4.64, 5.32, 1.23], [3.24, 5.43, 0.59], [3.15, 4.73, -0.2], [3.13, 4.19, 0.19]]
16:51:41.201 XYZ [[3.24, 4.34, 0.14], [2.93, 5.16, 0.93], [3.17, 5.07, 0.56], [3.0, 4.89, -0.13], [2.88, 4.59, 0.41], [2.91, 3.95, 0.3], [3.06, 4.35, 0.4], [3.25, 5.71, 0.23], [4.64, 5.32, 1.23], [3.24, 5.43, 0.59], [3.16, 4.74, -0.18], [3.2, 4.17, 0.2]]
16:51:41.284 XYZ [[3.22, 4.35, 0.14], [2.92, 5.15, 0.93], [3.18, 5.08, 0.51], [3.04, 4.91, -0.16], [2.9, 4.61, 0.42], [2.92, 3.97, 0.31], [3.06, 4.37, 0.41], [3.25, 5.7, 0.21], [4.68, 5.13, 1.23], [3.25, 5.45, 0.57], [3.18, 4.75, -0.17], [3.21, 4.18, 0.2]]
16:51:41.368 XYZ [[3.2, 4.34, 0.12], [2.92, 5.13, 0.92], [3.2, 5.07, 0.5], [3.04, 4.91, -0.16], [2.91, 4.62, 0.43], [2.92, 3.97, 0.31], [3.06, 4.36, 0.41], [3.19, 5.73, 0.17], [4.71, 4.94, 1.28], [3.24, 5.45, 0.54], [3.19, 4.73, -0.19], [3.19, 4.19, 0.21]]
16:51:41.491 XYZ [[3.22, 4.35, 0.11], [2.9, 5.14, 0.9], [3.2, 5.06, 0.5], [3.03, 4.91, -0.13], [2.91, 4.61, 0.44], [2.91, 3.98, 0.3], [3.05, 4.33, 0.45], [3.19, 5.71, 0.14], [4.71, 4.77, 1.36], [3.22, 5.47, 0.55], [3.21, 4.72, -0.18], [3.19, 4.19, 0.23]]
16:51:41.575 XYZ [[3.24, 4.34, 0.13], [2.91, 5.14, 0.85], [3.2, 5.07, 0.5], [3.0, 4.9, -0.07], [2.9, 4.61, 0.43], [2.9, 3.99, 0.31], [3.03, 4.33, 0.46], [3.19, 5.71, 0.14], [4.71, 4.71, 1.37], [3.22, 5.46, 0.56], [3.2, 4.7, -0.16], [3.19, 4.19, 0.23]]
16:51:41.658 XYZ [[3.22, 4.33, 0.11], [2.91, 5.14, 0.85], [3.24, 5.06, 0.45], [3.0, 4.89, -0.05], [2.89, 4.6, 0.44], [2.91, 3.98, 0.32], [3.02, 4.32, 0.49], [3.15, 5.74, 0.07], [4.71, 4.71, 1.37], [3.21, 5.46, 0.55], [3.23, 4.69, -0.17], [3.16, 4.2, 0.24]]
16:51:41.747 XYZ [[3.21, 4.33, 0.12], [2.91, 5.15, 0.82], [3.2, 5.06, 0.49], [2.97, 4.88, -0.03], [2.87, 4.63, 0.43], [2.88, 3.99, 0.33], [3.01, 4.32, 0.5], [3.12, 5.75, 0.06], [4.68, 4.5, 1.39], [3.18, 5.46, 0.54], [3.24, 4.68, -0.16], [3.12, 4.21, 0.24]]
16:51:41.830 XYZ [[3.21, 4.35, 0.11], [2.92, 5.17, 0.84], [3.15, 5.03, 0.49], [2.95, 4.87, -0.02], [2.86, 4.64, 0.43], [2.86, 3.99, 0.33], [3.0, 4.32, 0.5], [3.1, 5.77, 0.05], [4.62, 4.37, 1.4], [3.17, 5.47, 0.54], [3.23, 4.69, -0.18], [3.1, 4.22, 0.24]]
16:51:41.914 XYZ [[3.21, 4.35, 0.11], [2.9, 5.16, 0.87], [3.14, 5.03, 0.49], [2.95, 4.87, -0.02], [2.86, 4.64, 0.43], [2.85, 4.0, 0.34], [2.98, 4.31, 0.49], [3.1, 5.77, 0.05], [4.62, 4.37, 1.4], [3.17, 5.47, 0.54], [3.23, 4.69, -0.18], [3.1, 4.22, 0.24]]
16:51:41.998 XYZ [[3.24, 4.36, 0.07], [2.9, 5.17, 0.84], [3.17, 5.05, 0.42], [3.01, 4.89, -0.08], [2.83, 4.69, 0.46], [2.88, 4.0, 0.32], [2.98, 4.31, 0.46], [3.08, 5.81, 0.04], [4.57, 4.2, 1.41], [3.16, 5.49, 0.51], [3.24, 4.68, -0.21], [3.09, 4.23, 0.22]]
16:51:42.082 XYZ [[3.24, 4.37, 0.09], [2.83, 5.15, 0.95], [3.16, 5.04, 0.42], [3.01, 4.92, -0.05], [2.86, 4.66, 0.47], [2.9, 3.98, 0.35], [2.96, 4.32, 0.46], [3.09, 5.77, 0.09], [4.53, 4.16, 1.39], [3.22, 5.47, 0.52], [3.22, 4.7, -0.2], [3.11, 4.23, 0.24]]
16:51:42.165 XYZ [[3.25, 4.36, 0.07], [2.83, 5.15, 0.95], [3.19, 5.06, 0.42], [3.0, 4.93, -0.06], [2.88, 4.65, 0.43], [2.9, 3.97, 0.37], [2.91, 4.34, 0.52], [3.17, 5.73, 0.11], [4.51, 4.05, 1.4], [3.22, 5.47, 0.52], [3.22, 4.7, -0.2], [3.13, 4.21, 0.22]]
16:51:42.296 XYZ [[3.31, 4.38, 0.05], [2.82, 5.12, 0.97], [3.19, 5.06, 0.47], [2.96, 4.93, -0.08], [2.9, 4.63, 0.46], [2.96, 3.97, 0.4], [2.91, 4.32, 0.61], [3.22, 5.71, 0.15], [4.41, 3.91, 1.4], [3.25, 5.47, 0.53], [3.23, 4.71, -0.19], [3.15, 4.2, 0.26]]
16:51:42.379 XYZ [[3.31, 4.39, 0.07], [2.84, 5.14, 1.04], [3.19, 5.05, 0.47], [2.97, 4.94, -0.07], [2.93, 4.64, 0.5], [2.97, 3.96, 0.42], [2.93, 4.32, 0.66], [3.23, 5.68, 0.16], [4.38, 3.83, 1.41], [3.24, 5.48, 0.54], [3.21, 4.73, -0.17], [3.15, 4.2, 0.25]]
16:51:42.463 XYZ [[3.32, 4.38, 0.05], [2.84, 5.13, 1.07], [3.21, 5.09, 0.5], [2.95, 4.93, -0.08], [2.92, 4.65, 0.5], [2.96, 3.97, 0.42], [2.98, 4.36, 0.65], [3.2, 5.72, 0.13], [4.3, 3.7, 1.4], [3.24, 5.46, 0.54], [3.22, 4.72, -0.17], [3.15, 4.2, 0.26]]
16:51:42.554 XYZ [[3.33, 4.37, 0.12], [2.87, 5.14, 1.08], [3.22, 5.08, 0.52], [2.94, 4.9, -0.07], [2.92, 4.66, 0.54], [2.92, 3.98, 0.45], [3.05, 4.41, 0.64], [3.2, 5.76, 0.17], [4.26, 3.48, 1.39], [3.22, 5.45, 0.56], [3.2, 4.72, -0.14], [3.16, 4.17, 0.28]]
16:51:42.638 XYZ [[3.33, 4.37, 0.12], [2.86, 5.13, 1.08], [3.22, 5.08, 0.51], [2.95, 4.9, -0.09], [2.91, 4.67, 0.56], [2.92, 3.97, 0.41], [3.04, 4.43, 0.65], [3.2, 5.74, 0.2], [4.26, 3.48, 1.39], [3.23, 5.45, 0.53], [3.19, 4.74, -0.11], [3.16, 4.17, 0.29]]
16:51:42.721 XYZ [[3.32, 4.37, 0.13], [2.87, 5.11, 1.09], [3.22, 5.08, 0.51], [2.96, 4.89, -0.14], [2.93, 4.65, 0.5], [2.92, 3.97, 0.41], [3.09, 4.44, 0.68], [3.2, 5.74, 0.2], [4.23, 3.44, 1.42], [3.22, 5.46, 0.54], [3.19, 4.74, -0.11], [3.16, 4.17, 0.29]]
16:51:42.805 XYZ [[3.31, 4.36, 0.14], [2.88, 5.11, 1.08], [3.19, 5.08, 0.52], [2.95, 4.9, -0.16], [2.94, 4.64, 0.52], [2.89, 3.97, 0.42], [3.1, 4.44, 0.68], [3.23, 5.71, 0.25], [4.24, 3.47, 1.42], [3.23, 5.46, 0.53], [3.24, 4.74, -0.09], [3.12, 4.18, 0.23]]
16:51:42.888 XYZ [[3.31, 4.37, 0.15], [2.88, 5.11, 1.08], [3.2, 5.1, 0.52], [2.95, 4.9, -0.16], [2.94, 4.64, 0.52], [2.9, 3.96, 0.4], [3.1, 4.44, 0.68], [3.23, 5.72, 0.27], [4.24, 3.39, 1.35], [3.23, 5.46, 0.53], [3.25, 4.74, -0.08], [3.17, 4.17, 0.22]]
16:51:42.972 XYZ [[3.31, 4.37, 0.15], [2.88, 5.11, 1.08], [3.2, 5.1, 0.52], [2.95, 4.92, -0.15], [2.94, 4.64, 0.52], [2.9, 3.96, 0.4], [3.1, 4.44, 0.68], [3.23, 5.72, 0.27], [4.24, 3.39, 1.35], [3.23, 5.46, 0.53], [3.25, 4.74, -0.08], [3.17, 4.17, 0.22]]
16:51:43.094 XYZ [[3.29, 4.4, 0.11], [2.84, 5.09, 1.13], [3.18, 5.08, 0.52], [2.95, 4.91, -0.18], [2.89, 4.63, 0.48], [2.89, 3.98, 0.35], [3.11, 4.46, 0.69], [3.16, 5.73, 0.19], [4.25, 3.28, 1.22], [3.24, 5.46, 0.54], [3.22, 4.75, -0.05], [3.12, 4.18, 0.2]]
16:51:43.177 XYZ [[3.29, 4.4, 0.11], [2.84, 5.09, 1.13], [3.18, 5.08, 0.52], [2.95, 4.91, -0.18], [2.89, 4.63, 0.48], [2.89, 3.98, 0.35], [3.09, 4.44, 0.69], [3.16, 5.73, 0.19], [4.25, 3.28, 1.22], [3.24, 5.46, 0.51], [3.22, 4.75, -0.05], [3.12, 4.18, 0.2]]
16:51:43.261 XYZ [[3.29, 4.39, 0.12], [2.84, 5.02, 1.11], [3.19, 5.08, 0.52], [2.95, 4.91, -0.18], [2.88, 4.63, 0.5], [2.91, 3.97, 0.31], [3.09, 4.44, 0.69], [3.14, 5.74, 0.16], [4.25, 3.14, 1.16], [3.24, 5.46, 0.51], [3.21, 4.76, -0.04], [3.13, 4.2, 0.21]]
16:51:43.357 XYZ [[3.3, 4.38, 0.14], [2.81, 5.09, 1.05], [3.21, 5.1, 0.49], [2.97, 4.92, -0.24], [2.87, 4.62, 0.49], [2.93, 3.96, 0.31], [3.1, 4.43, 0.6], [3.18, 5.66, 0.25], [4.21, 3.03, 1.07], [3.21, 5.44, 0.51], [3.18, 4.75, -0.03], [3.15, 4.18, 0.23]]
16:51:43.441 XYZ [[3.3, 4.38, 0.12], [2.82, 5.08, 1.06], [3.22, 5.08, 0.48], [2.98, 4.91, -0.25], [2.87, 4.61, 0.47], [2.92, 3.96, 0.27], [3.1, 4.43, 0.6], [3.13, 5.68, 0.2], [4.21, 2.99, 1.09], [3.22, 5.43, 0.51], [3.17, 4.76, -0.03], [3.14, 4.18, 0.22]]
