frame,type,psi
184,Unfiltered,3.605265064016094
184,Filtered,-5.0
185,Unfiltered,3.6346154694370014
185,Filtered,-5.0
186,Unfiltered,3.6186796128783003
186,Filtered,-5.0
187,Unfiltered,3.639127393637038
187,Filtered,-5.0
188,Unfiltered,3.5070221676774507
188,Filtered,-5.0
189,Unfiltered,3.3222710988053987
189,Filtered,-5.0
190,Unfiltered,3.1536541815839505
190,Filtered,-5.0
191,Unfiltered,3.005861846902262
191,Filtered,-5.0
192,Unfiltered,2.860980829309878
192,Filtered,-5.0
193,Unfiltered,2.725032375530618
193,Filtered,-5.0
194,Unfiltered,2.599076559626313
194,Filtered,-5.0
195,Unfiltered,2.485662616608018
195,Filtered,-5.0
196,Unfiltered,2.348941374828535
196,Filtered,-5.0
197,Unfiltered,2.245883826672993
197,Filtered,-5.0
198,Unfiltered,2.14531588539332
198,Filtered,-5.0
199,Unfiltered,2.046244541765728
199,Filtered,-5.0
200,Unfiltered,1.9392587669620176
200,Filtered,-5.0
201,Unfiltered,1.8267476993142102
201,Filtered,-5.0
202,Unfiltered,1.6907408953778849
202,Filtered,-5.0
203,Unfiltered,1.5341720157782461
203,Filtered,-5.0
204,Unfiltered,1.3654968830456413
204,Filtered,-5.0
205,Unfiltered,1.186337666615764
205,Filtered,-5.0
206,Unfiltered,0.9995562588973921
206,Filtered,-5.0
207,Unfiltered,0.7954406038977342
207,Filtered,-5.0
208,Unfiltered,0.5799302661516146
208,Filtered,-5.0
209,Unfiltered,0.3638372364028295
209,Filtered,-5.0
210,Unfiltered,0.12102915962900429
210,Filtered,-5.0
211,Unfiltered,-0.1626837320866379
211,Filtered,-2.581341866043319
212,Unfiltered,-0.4796253877003851
212,Filtered,-0.3211545598935115
213,Unfiltered,-0.8254057717469978
213,Filtered,-0.3211545598935115
214,Unfiltered,-1.2320032090214195
214,Filtered,-0.3211545598935115
215,Unfiltered,-1.655575379385767
215,Filtered,-0.3211545598935115
216,Unfiltered,-2.109647194208267
216,Filtered,-0.3211545598935115
217,Unfiltered,-2.5623013575933
217,Filtered,-0.3211545598935115
218,Unfiltered,-3.028878033517352
218,Filtered,-0.3211545598935115
219,Unfiltered,-3.49998068708312
219,Filtered,-0.3211545598935115
220,Unfiltered,-3.921273085899878
220,Filtered,-0.3211545598935115
221,Unfiltered,-4.386683184118418
221,Filtered,-0.3211545598935115
222,Unfiltered,-4.777100304896054
222,Filtered,-0.3211545598935115
223,Unfiltered,-5.126874752986695
223,Filtered,-0.3211545598935115
224,Unfiltered,-5.429196452599951
224,Filtered,-0.3211545598935115
225,Unfiltered,-5.675993484355754
225,Filtered,-0.3211545598935115
226,Unfiltered,-5.895987097643113
226,Filtered,-0.3211545598935115
227,Unfiltered,-6.0188773482312286
227,Filtered,-0.3211545598935115
228,Unfiltered,-6.063864934128474
228,Filtered,-0.3211545598935115
229,Unfiltered,-6.06737437234858
229,Filtered,-0.3211545598935115
230,Unfiltered,-6.007499911334096
230,Filtered,-0.3211545598935115
231,Unfiltered,-5.896261463371224
231,Filtered,-0.3211545598935115
232,Unfiltered,-5.865091288766651
232,Filtered,-0.3211545598935115
233,Unfiltered,-6.024557641986583
233,Filtered,-0.3211545598935115
234,Unfiltered,-6.122259958708553
234,Filtered,-0.3211545598935115
235,Unfiltered,-6.153223298016002
235,Filtered,-0.3211545598935115
236,Unfiltered,-6.14808704924523
236,Filtered,-0.3211545598935115
237,Unfiltered,-6.1158217249792735
237,Filtered,-0.3211545598935115
238,Unfiltered,-6.035391498857011
238,Filtered,-0.3211545598935115
239,Unfiltered,-5.912952850979769
239,Filtered,-0.3211545598935115
240,Unfiltered,-5.775531077280975
240,Filtered,-0.3211545598935115
241,Unfiltered,-5.627469997838151
241,Filtered,-0.3211545598935115
242,Unfiltered,-5.456103313147702
242,Filtered,-0.6525155797236915
243,Unfiltered,-5.274460313344892
243,Filtered,-1.0287044903842086
244,Unfiltered,-5.100800993745128
244,Filtered,-1.4437892942035933
245,Unfiltered,-4.938396989912365
245,Filtered,-1.882611286797017
246,Unfiltered,-4.7888362524965675
246,Filtered,-2.3359742759007833
247,Unfiltered,-4.658160553619836
247,Filtered,-2.795589695555326
248,Unfiltered,-4.540655727446147
248,Filtered,-3.264429360300236
249,Unfiltered,-4.445797956161609
249,Filtered,-3.7106268864914993
250,Unfiltered,-4.361241112377712
250,Filtered,-4.141257099138795
251,Unfiltered,-4.28318317338878
251,Filtered,-4.322212142883246
252,Unfiltered,-4.218110103209754
252,Filtered,-4.322212142883246
253,Unfiltered,-4.1486228060858075
253,Filtered,-4.322212142883246
254,Unfiltered,-4.079979459443728
254,Filtered,-4.322212142883246
255,Unfiltered,-4.018785580282097
255,Filtered,-4.322212142883246
256,Unfiltered,-3.9770438249745537
256,Filtered,-4.322212142883246
257,Unfiltered,-3.9406866677066628
257,Filtered,-4.322212142883246
258,Unfiltered,-3.912019973059224
258,Filtered,-4.322212142883246
259,Unfiltered,-3.8866582058819468
259,Filtered,-4.322212142883246
260,Unfiltered,-3.888247783657069
260,Filtered,-4.322212142883246
261,Unfiltered,-3.890372420355815
261,Filtered,-4.322212142883246
262,Unfiltered,-3.9207531586617925
262,Filtered,-4.322212142883246
263,Unfiltered,-3.9299170297772603
263,Filtered,-4.322212142883246
264,Unfiltered,-3.9106306205122587
264,Filtered,-4.322212142883246
265,Unfiltered,-3.904785824025323
265,Filtered,-4.322212142883246
266,Unfiltered,-3.8989081733468822
266,Filtered,-4.322212142883246
267,Unfiltered,-3.8862870920276897
267,Filtered,-4.322212142883246
268,Unfiltered,-3.8590147112369158
268,Filtered,-4.322212142883246
269,Unfiltered,-3.8214734637560426
269,Filtered,-4.322212142883246
270,Unfiltered,-3.7935581073782085
270,Filtered,-4.322212142883246
271,Unfiltered,-3.7585775898974276
271,Filtered,-4.322212142883246
272,Unfiltered,-3.7209044898553136
272,Filtered,-4.322212142883246
273,Unfiltered,-3.6772486961377107
273,Filtered,-4.322212142883246
274,Unfiltered,-3.631591408394021
274,Filtered,-4.322212142883246
275,Unfiltered,-3.5617606224736784
275,Filtered,-4.322212142883246
276,Unfiltered,-3.467849014427447
276,Filtered,-4.322212142883246
277,Unfiltered,-3.371015281341757
277,Filtered,-4.322212142883246
278,Unfiltered,-3.219959153410122
278,Filtered,-4.322212142883246
279,Unfiltered,-3.076320392121511
279,Filtered,-4.322212142883246
280,Unfiltered,-2.950880845510425
280,Filtered,-4.322212142883246
281,Unfiltered,-2.9716926955865848
281,Filtered,-4.250646638299267
282,Unfiltered,-2.968481117779376
282,Filtered,-4.18336645464778
283,Unfiltered,-2.9491224542409995
283,Filtered,-4.114301132764767
284,Unfiltered,-2.9106635606631706
284,Filtered,-4.049382519862913
285,Unfiltered,-2.895675422488372
285,Filtered,-3.9979147026283255
286,Unfiltered,-2.8754767072222407
286,Filtered,-3.958865246340608
287,Unfiltered,-2.8768529559862603
287,Filtered,-3.9353018487419615
288,Unfiltered,-2.890044770305309
288,Filtered,-3.9253350942195264
289,Unfiltered,-2.913630332640296
289,Filtered,-3.9163865658605084
290,Unfiltered,-2.9542974170145424
290,Filtered,-3.9113252967857415
291,Unfiltered,-2.9843455366249936
291,Filtered,-3.907708222268791
292,Unfiltered,-3.0303729888502557
292,Filtered,-3.9018469986861026
293,Unfiltered,-3.1065858505393162
293,Filtered,-3.8946402968513487
294,Unfiltered,-3.1764232962745593
294,Filtered,-3.889310102006442
295,Unfiltered,-3.2311958049667373
295,Filtered,-3.887452994769508
296,Unfiltered,-3.2708543840916215
296,Filtered,-3.8864726489548183
297,Unfiltered,-3.2963622860875423
297,Filtered,-3.8726509016323027
298,Unfiltered,-3.3092315827836973
298,Filtered,-3.840244087496479
299,Unfiltered,-3.281365945613648
299,Filtered,-3.8075157855671256
300,Unfiltered,-3.2850031772791715
300,Filtered,-3.776067848637818
301,Unfiltered,-3.275966497849579
301,Filtered,-3.7397410398763706
302,Unfiltered,-3.2469941513032134
302,Filtered,-3.699076592996512
303,Unfiltered,-3.2514174108530733
303,Filtered,-3.654420052265866
304,Unfiltered,-3.273570014590863
304,Filtered,-3.5966760154338497
305,Unfiltered,-3.3075091278846926
305,Filtered,-3.5148048184505627
306,Unfiltered,-3.27757153423149
306,Filtered,-3.419432147884602
307,Unfiltered,-3.2217263156580733
307,Filtered,-3.340123432062727
308,Unfiltered,-3.073269138465532
308,Filtered,-3.308370355334195
309,Unfiltered,-2.7945124533392764
309,Filtered,-3.3019357069861175
310,Unfiltered,-2.4187353615736047
310,Filtered,-3.290682731683357
311,Unfiltered,-1.9357600352928017
311,Filtered,-3.2831845614464097
312,Unfiltered,-1.379044768351557
312,Filtered,-3.279468739922569
313,Unfiltered,-0.7951545032847722
313,Filtered,-3.2767690160405345
314,Unfiltered,-0.2361120795626679
314,Filtered,-3.274768256220221
315,Unfiltered,-0.33264982183557557
315,Filtered,-3.2722121993412423
316,Unfiltered,-0.5782890560907124
316,Filtered,-3.2611358974723474
317,Unfiltered,-0.7769673476231702
317,Filtered,-3.2492057810781434
318,Unfiltered,-0.941302557081265
318,Filtered,-3.2390949781349754
319,Unfiltered,-1.0843847807361655
319,Filtered,-3.2264610603124053
320,Unfiltered,-1.234814220641585
320,Filtered,-3.2208427345340978
321,Unfiltered,-1.3921093117201
321,Filtered,-3.1981912248423408
322,Unfiltered,-1.5589048071295775
322,Filtered,-3.141504573406938
323,Unfiltered,-1.7839756884486189
323,Filtered,-3.0914531213304137
324,Unfiltered,-1.9873717465317569
324,Filtered,-3.0747947652935217
325,Unfiltered,-2.1919665070714593
325,Filtered,-3.051821063657894
326,Unfiltered,-2.338484689609553
326,Filtered,-3.0073592627376247
327,Unfiltered,-2.468024082069185
327,Filtered,-2.978019116105789
328,Unfiltered,-2.516942004330039
328,Filtered,-2.9700869066829805
329,Unfiltered,-2.499039369938801
329,Filtered,-2.9613892673969593
330,Unfiltered,-2.4042010717336115
330,Filtered,-2.9525891312624837
331,Unfiltered,-2.2472399264245944
331,Filtered,-2.9500016498757122
332,Unfiltered,-2.0429157601158074
332,Filtered,-2.931376393440648
333,Unfiltered,-1.7948054176182282
333,Filtered,-2.9121469466517333
334,Unfiltered,-1.5337913213492875
334,Filtered,-2.9031694915757713
335,Unfiltered,-1.2234292185168432
335,Filtered,-2.8928600963968405
336,Unfiltered,-0.8790438491097117
336,Filtered,-2.8834488631457846
337,Unfiltered,-0.5283333135798802
337,Filtered,-2.8761648316042505
338,Unfiltered,-0.1664739433219058
338,Filtered,-2.8349945802807586
339,Unfiltered,0.22255668027609588
339,Filtered,-2.6557272288346576
340,Unfiltered,0.6305432700970002
340,Filtered,-2.50799068713442
341,Unfiltered,1.0027883366693136
341,Filtered,-2.483531726003993
342,Unfiltered,1.3694372174451974
342,Filtered,-2.443379721821395
343,Unfiltered,1.7338787776524143
343,Filtered,-2.411468216653608
344,Unfiltered,2.078666402788871
344,Filtered,-2.371342880671582
345,Unfiltered,2.3991015004046936
345,Filtered,-2.2928623080170736
346,Unfiltered,2.6786848432542385
346,Filtered,-2.219603216748027
347,Unfiltered,2.759478415244791
347,Filtered,-2.1174411335936334
348,Unfiltered,2.8240894460878927
348,Filtered,-2.015143753323782
349,Unfiltered,2.890597205616741
349,Filtered,-1.9615658909122793
350,Unfiltered,2.9243461827631094
350,Filtered,-1.865282726455515
351,Unfiltered,2.9302402870629507
351,Filtered,-1.7893905530334235
352,Unfiltered,2.9620459220301516
352,Filtered,-1.6714402477890982
353,Unfiltered,2.8590882459047293
353,Filtered,-1.5463480642394325
354,Unfiltered,2.7133559391963864
354,Filtered,-1.4629503165346938
355,Unfiltered,2.4972697831547226
355,Filtered,-1.3855770400358285
356,Unfiltered,2.301298555468808
356,Filtered,-1.306929494496571
357,Unfiltered,2.1577612356802263
357,Filtered,-1.2291217195792141
358,Unfiltered,2.088174743020785
358,Filtered,-1.1539069996265043
359,Unfiltered,2.0963912129342503
359,Filtered,-1.0128436689087152
360,Unfiltered,2.180636622615239
360,Filtered,-0.9101732030954883
361,Unfiltered,2.3448142642573506
361,Filtered,-0.837099176197242
362,Unfiltered,2.291361886158282
362,Filtered,-0.7860609254539712
363,Unfiltered,2.2655971057709543
363,Filtered,-0.6776282018569413
364,Unfiltered,2.2702240442624397
364,Filtered,-0.5533111848352963
365,Unfiltered,2.285231039607101
365,Filtered,-0.4304915677077279
366,Unfiltered,2.3405517302246075
366,Filtered,-0.2843809506991217
367,Unfiltered,2.406965293344686
367,Filtered,-0.20129301144228684
368,Unfiltered,2.443425106142283
368,Filtered,0.02804136847709504
369,Unfiltered,2.5344412046664786
369,Filtered,0.426549975186548
370,Unfiltered,2.631746008559169
370,Filtered,0.8166658033831569
371,Unfiltered,2.7256076594375562
371,Filtered,1.1861127770572555
372,Unfiltered,2.67838310789723
372,Filtered,1.5516579975488058
373,Unfiltered,2.404061069260477
373,Filtered,1.9062725902206425
374,Unfiltered,2.1245704900577067
374,Filtered,2.083420572904828
375,Unfiltered,1.80452189179449
375,Filtered,2.083420572904828
376,Unfiltered,1.4732013923927498
376,Filtered,2.083420572904828
377,Unfiltered,1.0814762229992372
377,Filtered,2.083420572904828
378,Unfiltered,0.6751338095450352
378,Filtered,2.083420572904828
379,Unfiltered,0.21997952480805782
379,Filtered,2.083420572904828
380,Unfiltered,-0.2678630934626387
380,Filtered,2.083420572904828
381,Unfiltered,-0.7353195872303422
381,Filtered,2.083420572904828
382,Unfiltered,-1.1220772385147502
382,Filtered,2.083420572904828
383,Unfiltered,-1.4410783684938702
383,Filtered,2.083420572904828
384,Unfiltered,-1.744947041024047
384,Filtered,2.083420572904828
385,Unfiltered,-1.9921025574599218
385,Filtered,2.083420572904828
386,Unfiltered,-2.19228984020132
386,Filtered,2.083420572904828
387,Unfiltered,-2.3437424975265335
387,Filtered,2.083420572904828
388,Unfiltered,-2.470078108389469
388,Filtered,2.083420572904828
389,Unfiltered,-2.579916578842611
389,Filtered,2.083420572904828
390,Unfiltered,-2.675678964205537
390,Filtered,2.083420572904828
391,Unfiltered,-2.759430589917347
391,Filtered,2.083420572904828
392,Unfiltered,-2.8263041841346688
392,Filtered,2.083420572904828
393,Unfiltered,-2.9066691503795177
393,Filtered,2.083420572904828
394,Unfiltered,-2.9850961983796225
394,Filtered,2.083420572904828
395,Unfiltered,-3.0573809681684274
395,Filtered,2.083420572904828
396,Unfiltered,-3.12658777591679
396,Filtered,2.083420572904828
397,Unfiltered,-3.180193345515592
397,Filtered,2.083420572904828
398,Unfiltered,-3.252792536127342
398,Filtered,2.083420572904828
399,Unfiltered,-3.3005883812545376
399,Filtered,2.083420572904828
400,Unfiltered,-3.350041353255845
400,Filtered,2.083420572904828
401,Unfiltered,-3.403003074952389
401,Filtered,2.083420572904828
402,Unfiltered,-3.438523700829605
402,Filtered,2.083420572904828
403,Unfiltered,-3.476175842909745
403,Filtered,2.083420572904828
404,Unfiltered,-3.534009977847412
404,Filtered,1.9463483174076375
405,Unfiltered,-3.574406511945962
405,Filtered,1.63886164209362
406,Unfiltered,-3.607397689438268
406,Filtered,1.2773388076959935
407,Unfiltered,-3.617453790656139
407,Filtered,0.8783050162721362
408,Unfiltered,-3.6055094731276895
408,Filtered,0.4475566671765465
409,Unfiltered,-3.541035142186389
409,Filtered,-0.02394178432729044
410,Unfiltered,-3.4696154196069218
410,Filtered,-0.5015913403464904
411,Unfiltered,-3.380135603641979
411,Filtered,-0.9286984128725462
412,Unfiltered,-3.271876935153111
412,Filtered,-1.2815778035043102
413,Unfiltered,-3.1383775261215208
413,Filtered,-1.5930127047589586
414,Unfiltered,-3.000983290441485
414,Filtered,-1.8685247992419844
415,Unfiltered,-2.828455290489403
415,Filtered,-2.092196198830621
416,Unfiltered,-2.641362292427969
416,Filtered,-2.2680161688639267
417,Unfiltered,-2.4739925853714144
417,Filtered,-2.4069103029580012
418,Unfiltered,-2.3909835681255407
418,Filtered,-2.430530838257505
419,Unfiltered,-2.3443234742342494
419,Filtered,-2.430530838257505
420,Unfiltered,-2.292755009859473
420,Filtered,-2.430530838257505
421,Unfiltered,-2.1878050821406045
421,Filtered,-2.430530838257505
422,Unfiltered,-2.093445434378757
422,Filtered,-2.430530838257505
423,Unfiltered,-2.009805194699429
423,Filtered,-2.430530838257505
424,Unfiltered,-1.9164353388930717
424,Filtered,-2.430530838257505
425,Unfiltered,-1.8099400558098564
425,Filtered,-2.430530838257505
426,Unfiltered,-1.6697688922059486
426,Filtered,-2.430530838257505
427,Unfiltered,-1.5043654157984436
427,Filtered,-2.430530838257505
428,Unfiltered,-1.3270711988213053
428,Filtered,-2.430530838257505
429,Unfiltered,-1.1491846966464272
429,Filtered,-2.430530838257505
430,Unfiltered,-0.9687240359431923
430,Filtered,-2.430530838257505
431,Unfiltered,-0.8133042111709958
431,Filtered,-2.430530838257505
432,Unfiltered,-0.6713642569877432
432,Filtered,-2.430530838257505
433,Unfiltered,-0.5739198618544878
433,Filtered,-2.430530838257505
434,Unfiltered,-0.5080564873139202
434,Filtered,-2.430530838257505
435,Unfiltered,-0.43329831735905744
435,Filtered,-2.430530838257505
436,Unfiltered,-0.3656260130833089
436,Filtered,-2.430530838257505
437,Unfiltered,-0.2857448847069972
437,Filtered,-2.430530838257505
438,Unfiltered,-0.1770400438366544
438,Filtered,-2.430530838257505
439,Unfiltered,-0.0720049487981016
439,Filtered,-2.430530838257505
440,Unfiltered,0.04465078994224303
440,Filtered,-2.430530838257505
441,Unfiltered,0.14771172976725389
441,Filtered,-2.430530838257505
442,Unfiltered,0.23706326043689496
442,Filtered,-2.430530838257505
443,Unfiltered,0.34961191756025944
443,Filtered,-2.430530838257505
444,Unfiltered,0.44983094948621183
444,Filtered,-2.430530838257505
445,Unfiltered,0.5792643162365447
445,Filtered,-2.430530838257505
446,Unfiltered,0.6931896141146956
446,Filtered,-2.430530838257505
447,Unfiltered,0.8234282067895964
447,Filtered,-2.430530838257505
448,Unfiltered,0.9615524589572735
448,Filtered,-2.367653521179895
449,Unfiltered,1.1065418768763304
449,Filtered,-2.318539242046861
450,Unfiltered,1.2584490527987915
450,Filtered,-2.2402800460000387
451,Unfiltered,1.3957093209722693
451,Filtered,-2.1406252582596808
452,Unfiltered,1.5340169192745845
452,Filtered,-2.051625314539093
453,Unfiltered,1.6654322168676885
453,Filtered,-1.9631202667962504
454,Unfiltered,1.7872064279636115
454,Filtered,-1.863187697351464
455,Unfiltered,1.8876802094244503
455,Filtered,-1.7398544740079025
456,Unfiltered,1.99278706287205
456,Filtered,-1.5870671540021961
457,Unfiltered,2.0918979334210004
457,Filtered,-1.4157183073098745
458,Unfiltered,2.1750408819987075
458,Filtered,-1.2381279477338663
459,Unfiltered,2.272448119191197
459,Filtered,-1.0589543662948098
460,Unfiltered,2.3863098109529037
460,Filtered,-0.8910141235570941
461,Unfiltered,2.4518368373992794
461,Filtered,-0.7423342340793695
462,Unfiltered,2.51527350223619
462,Filtered,-0.6226420594211155
463,Unfiltered,2.5895718691618597
463,Filtered,-0.540988174584204
464,Unfiltered,2.6802486681573887
464,Filtered,-0.4706774023364888
465,Unfiltered,2.768860039493116
465,Filtered,-0.39946216522118316
466,Unfiltered,2.8940754473246155
466,Filtered,-0.32568544889515305
467,Unfiltered,3.0241859890942484
467,Filtered,-0.2313924642718258
468,Unfiltered,3.176174863477362
468,Filtered,-0.124522496317378
469,Unfiltered,3.2924272261455507
469,Filtered,-0.013677079427929284
470,Unfiltered,3.415495301381956
470,Filtered,0.09618125985474846
471,Unfiltered,3.53263826550359
471,Filtered,0.19238749510207442
472,Unfiltered,3.550768255524937
472,Filtered,0.2933375889985772
473,Unfiltered,3.547797235751097
473,Filtered,0.39972143352323564
474,Unfiltered,3.5667225181005406
474,Filtered,0.5145476328613783
475,Unfiltered,3.397795464569925
475,Filtered,0.6362269651756202
476,Unfiltered,3.2880548790276842
476,Filtered,0.758308910452146
477,Unfiltered,3.1854271288168423
477,Filtered,0.8924903328734349
478,Unfiltered,3.093698120871722
478,Filtered,1.034047167916802
479,Unfiltered,3.0317753449093896
479,Filtered,1.182495464837561
480,Unfiltered,3.00753478595732
480,Filtered,1.3270791868855305
481,Unfiltered,3.0100678237604517
481,Filtered,1.464863120123427
482,Unfiltered,3.0542069828620466
482,Filtered,1.5997245680711365
483,Unfiltered,3.1474131457456807
483,Filtered,1.72631932241565
484,Unfiltered,3.198548418213873
484,Filtered,1.8374433186940309
485,Unfiltered,3.2908311115536106
485,Filtered,1.9402336361482502
486,Unfiltered,3.0555327941897596
486,Filtered,2.0423424981465255
487,Unfiltered,2.8286054989162284
487,Filtered,2.133469407709854
488,Unfiltered,2.613824228733543
488,Filtered,2.223744500594952
489,Unfiltered,2.4314260346275463
489,Filtered,2.3293789650720504
490,Unfiltered,2.255986041527954
490,Filtered,2.3293789650720504
491,Unfiltered,2.0897087990528984
491,Filtered,2.3293789650720504
492,Unfiltered,1.9543597920322533
492,Filtered,2.3293789650720504
493,Unfiltered,1.8784331697148602
493,Filtered,2.3293789650720504
494,Unfiltered,1.8244350318708455
494,Filtered,2.3293789650720504
495,Unfiltered,1.8132789218649443
495,Filtered,2.3293789650720504
496,Unfiltered,1.7986485744995417
496,Filtered,2.3293789650720504
497,Unfiltered,1.8230497031253892
497,Filtered,2.3293789650720504
498,Unfiltered,1.8569735741250053
498,Filtered,2.3293789650720504
499,Unfiltered,1.853365339764865
499,Filtered,2.3293789650720504
500,Unfiltered,1.827581028791637
500,Filtered,2.3293789650720504
501,Unfiltered,1.7770361840402522
501,Filtered,2.3293789650720504
502,Unfiltered,1.739843170704437
502,Filtered,2.3293789650720504
503,Unfiltered,1.7178322624130753
503,Filtered,2.3293789650720504
504,Unfiltered,1.714080344489914
504,Filtered,2.3293789650720504
505,Unfiltered,1.6976141438006118
505,Filtered,2.3293789650720504
506,Unfiltered,1.7070980681288288
506,Filtered,2.3293789650720504
507,Unfiltered,1.727309587717269
507,Filtered,2.3293789650720504
508,Unfiltered,1.7459534235009784
508,Filtered,2.3293789650720504
509,Unfiltered,1.7705316765714136
509,Filtered,2.3293789650720504
510,Unfiltered,1.7981242782228162
510,Filtered,2.3293789650720504
511,Unfiltered,1.8600547537119076
511,Filtered,2.3293789650720504
512,Unfiltered,1.896439382595373
512,Filtered,2.3293789650720504
513,Unfiltered,1.9358993210687023
513,Filtered,2.3293789650720504
514,Unfiltered,1.8554058711868953
514,Filtered,2.3293789650720504
515,Unfiltered,1.6606714385067214
515,Filtered,2.3293789650720504
516,Unfiltered,1.4422967249376044
516,Filtered,2.3293789650720504
517,Unfiltered,1.2175197409697356
517,Filtered,2.3293789650720504
518,Unfiltered,1.0173240400777557
518,Filtered,2.3293789650720504
519,Unfiltered,0.7764740010562532
519,Filtered,2.321147926240429
520,Unfiltered,0.5755717043510646
520,Filtered,2.1728474202904264
521,Unfiltered,0.3585142996752566
521,Filtered,2.022034295542576
522,Unfiltered,0.1435364447253593
522,Filtered,1.9451295565504778
523,Unfiltered,-0.10952083062167839
523,Filtered,1.9161693518320377
524,Unfiltered,-0.35500479575136135
524,Filtered,1.8874362761551167
525,Unfiltered,-0.6427225967924177
525,Filtered,1.869243961713384
526,Unfiltered,-0.9031294138562695
526,Filtered,1.8585141639184566
527,Unfiltered,-1.1471666875962736
527,Filtered,1.8561897226559503
528,Unfiltered,-1.38992516549484
528,Filtered,1.8543856054758803
