frame,type,psi
184,Unfiltered,-0.8749766445673206
184,Filtered,-5.0
185,Unfiltered,-1.1273370208534157
185,Filtered,-5.0
186,Unfiltered,-1.4033298237585115
186,Filtered,-5.0
187,Unfiltered,-1.6532401939028647
187,Filtered,-5.0
188,Unfiltered,-1.8866675146929683
188,Filtered,-5.0
189,Unfiltered,-2.0991349553888528
189,Filtered,-5.0
190,Unfiltered,-2.328463848223149
190,Filtered,-5.0
191,Unfiltered,-2.538481999466387
191,Filtered,-5.0
192,Unfiltered,-2.7379855390056695
192,Filtered,-5.0
193,Unfiltered,-2.9221035221535043
193,Filtered,-5.0
194,Unfiltered,-3.0743971820140548
194,Filtered,-5.0
195,Unfiltered,-3.2816737172192383
195,Filtered,-5.0
196,Unfiltered,-3.4475766494474556
196,Filtered,-5.0
197,Unfiltered,-3.536369383746088
197,Filtered,-5.0
198,Unfiltered,-3.585444690980916
198,Filtered,-5.0
199,Unfiltered,-3.5577462457605225
199,Filtered,-5.0
200,Unfiltered,-3.470011361135079
200,Filtered,-5.0
201,Unfiltered,-3.3091886199469998
201,Filtered,-5.0
202,Unfiltered,-3.065696700953216
202,Filtered,-5.0
203,Unfiltered,-2.7684855317199446
203,Filtered,-5.0
204,Unfiltered,-2.470260966801299
204,Filtered,-5.0
205,Unfiltered,-2.0624539460961513
205,Filtered,-5.0
206,Unfiltered,-1.6812686157390764
206,Filtered,-5.0
207,Unfiltered,-1.2197936988176528
207,Filtered,-5.0
208,Unfiltered,-0.7518834248907154
208,Filtered,-5.0
209,Unfiltered,-0.2906124880309262
209,Filtered,-5.0
210,Unfiltered,-0.43477847505877154
210,Filtered,-5.0
211,Unfiltered,-0.7920181977867271
211,Filtered,-4.292722345490458
212,Unfiltered,-1.1144489361313452
212,Filtered,-3.5715954683707194
213,Unfiltered,-1.3983795317048289
213,Filtered,-3.5470578147533054
214,Unfiltered,-1.6329799108977197
214,Filtered,-3.5031903724405833
215,Unfiltered,-1.801952289802657
215,Filtered,-3.458794005291267
216,Unfiltered,-1.9029604263418167
216,Filtered,-3.3783826346972274
217,Unfiltered,-1.940528313213954
217,Filtered,-3.295431168583119
218,Unfiltered,-1.9056090714456069
218,Filtered,-3.1780354496166465
219,Unfiltered,-1.761170139587164
219,Filtered,-3.0700469414836355
220,Unfiltered,-1.4968040136318885
220,Filtered,-2.9939001115533603
221,Unfiltered,-1.3384608884120315
221,Filtered,-2.8452945269367245
222,Unfiltered,-1.50503644962963
222,Filtered,-2.753235535362807
223,Unfiltered,-1.6630334682294565
223,Filtered,-2.6382337692360283
224,Unfiltered,-1.7664448806253006
224,Filtered,-2.504371483133843
225,Unfiltered,-1.8418613432272508
225,Filtered,-2.4081175729799384
226,Unfiltered,-1.8992060635921542
226,Filtered,-2.3372190136908633
227,Unfiltered,-1.9257091925176075
227,Filtered,-2.2137994018060008
228,Unfiltered,-1.9388403719639093
228,Filtered,-2.080794450742502
229,Unfiltered,-1.9377038601078933
229,Filtered,-2.0014911296550526
230,Unfiltered,-1.920022053977152
230,Filtered,-1.9396843425889316
231,Unfiltered,-1.878897315597122
231,Filtered,-1.9382721160359013
232,Unfiltered,-1.771655089643053
232,Filtered,-1.9317065263127504
233,Unfiltered,-1.6127978754502772
233,Filtered,-1.9228656232473798
234,Unfiltered,-1.376404404958583
234,Filtered,-1.9128155627113794
235,Unfiltered,-1.0948582248305634
235,Filtered,-1.9042847488937118
236,Unfiltered,-0.8043429315676711
236,Filtered,-1.9010832449669854
237,Unfiltered,-0.5059956211445353
237,Filtered,-1.8929367891425612
238,Unfiltered,-0.21956084110989948
238,Filtered,-1.8827824151450452
239,Unfiltered,0.05478629330738016
239,Filtered,-1.8603793294121864
240,Unfiltered,0.3358728311909118
240,Filtered,-1.821906816514954
241,Unfiltered,0.6537065891784284
241,Filtered,-1.786803689722855
242,Unfiltered,0.6743076416503229
242,Filtered,-1.786803689722855
243,Unfiltered,0.622042928586179
243,Filtered,-1.7690499851341768
244,Unfiltered,0.7090640256842722
244,Filtered,-1.7690499851341768
245,Unfiltered,0.7638133990822453
245,Filtered,-1.7690499851341768
246,Unfiltered,0.8391269162642683
246,Filtered,-1.7690499851341768
247,Unfiltered,0.9132584834505906
247,Filtered,-1.7690499851341768
248,Unfiltered,0.9843434368752249
248,Filtered,-1.7638075101062323
249,Unfiltered,1.055332773270445
249,Filtered,-1.7212193776631202
250,Unfiltered,1.1183146247233022
250,Filtered,-1.6721510419842665
251,Unfiltered,1.168292286096122
251,Filtered,-1.648006689563588
252,Unfiltered,1.1110713292487553
252,Filtered,-1.6228888931739984
253,Unfiltered,1.0264106816313436
253,Filtered,-1.5589171625399536
254,Unfiltered,0.9738239013281369
254,Filtered,-1.5009202316307593
255,Unfiltered,0.9228919168305794
255,Filtered,-1.4475917726683587
256,Unfiltered,0.8901245778513616
256,Filtered,-1.387391968331706
257,Unfiltered,0.8517363995281162
257,Filtered,-1.3574326466853073
258,Unfiltered,0.8039730840462589
258,Filtered,-1.2791272936148421
259,Unfiltered,0.7610458435325764
259,Filtered,-1.167121317474499
260,Unfiltered,0.710103327647035
260,Filtered,-1.1046535804809543
261,Unfiltered,0.6678262129296577
261,Filtered,-0.9496005781991173
262,Unfiltered,0.636048621218805
262,Filtered,-0.7981805646771991
263,Unfiltered,0.6064055588859141
263,Filtered,-0.7719508113387212
264,Unfiltered,0.5776817259929317
264,Filtered,-0.6289395230176253
265,Unfiltered,0.4702069675682452
265,Filtered,-0.47038704810165344
266,Unfiltered,0.24263139973388803
266,Filtered,-0.3626954815448489
267,Unfiltered,0.04685683494209414
267,Filtered,-0.25508666457041285
268,Unfiltered,-0.10147279668545472
268,Filtered,-0.1605168188976771
269,Unfiltered,-0.17039805418185772
269,Filtered,-0.13593542543365622
270,Unfiltered,-0.20129568016178645
270,Filtered,-0.13593542543365622
271,Unfiltered,-0.1652366467183839
271,Filtered,-0.1333547217019193
272,Unfiltered,-0.08466190290951481
272,Filtered,-0.09306734979748477
273,Unfiltered,0.030927765519054518
273,Filtered,-0.026867068695230145
274,Unfiltered,0.18754580043050062
274,Filtered,0.03889230023057433
275,Unfiltered,0.39394819782301127
275,Filtered,0.05082156412473715
276,Unfiltered,0.6729571088984567
276,Filtered,0.12116604686894039
277,Unfiltered,0.5379117021272872
277,Filtered,0.21508860008219433
278,Unfiltered,0.2334834317237071
278,Filtered,0.23805741572879757
279,Unfiltered,-0.06931644652680369
279,Filtered,0.23805741572879757
280,Unfiltered,-0.35331087047462795
280,Filtered,0.23805741572879757
281,Unfiltered,-0.6318704037401677
281,Filtered,0.23805741572879757
282,Unfiltered,-0.9034922558225009
282,Filtered,0.23805741572879757
283,Unfiltered,-1.1681837540461402
283,Filtered,0.23805741572879757
284,Unfiltered,-1.3912045307274692
284,Filtered,0.23805741572879757
285,Unfiltered,-1.6004562649208278
285,Filtered,0.23805741572879757
286,Unfiltered,-1.8079452896487727
286,Filtered,0.23805741572879757
287,Unfiltered,-1.9714608217750769
287,Filtered,0.23805741572879757
288,Unfiltered,-2.100371076594694
288,Filtered,0.23805741572879757
289,Unfiltered,-2.425066182408507
289,Filtered,0.23805741572879757
290,Unfiltered,-2.7463640159631275
290,Filtered,0.23805741572879757
291,Unfiltered,-3.016426847651763
291,Filtered,0.23805741572879757
292,Unfiltered,-3.197558646264369
292,Filtered,0.23805741572879757
293,Unfiltered,-3.2602244263123383
293,Filtered,0.23805741572879757
294,Unfiltered,-3.1990602493094853
294,Filtered,0.23805741572879757
295,Unfiltered,-3.0387320772740294
295,Filtered,0.23805741572879757
296,Unfiltered,-2.854705549048216
296,Filtered,0.23805741572879757
297,Unfiltered,-2.623690717678051
297,Filtered,0.23805741572879757
298,Unfiltered,-2.331335786299854
298,Filtered,0.23805741572879757
299,Unfiltered,-2.0229324355236047
299,Filtered,0.23805741572879757
300,Unfiltered,-1.9904508877521216
300,Filtered,0.21051461607710387
301,Unfiltered,-1.9432885096601176
301,Filtered,0.11720131768629738
302,Unfiltered,-1.8519028092173109
302,Filtered,0.03889230023057433
303,Unfiltered,-1.7055597639062112
303,Filtered,-0.019194340503874585
304,Unfiltered,-1.5202292973746925
304,Filtered,-0.07698917471815925
305,Unfiltered,-1.2900913972225174
305,Filtered,-0.09306734979748477
306,Unfiltered,-0.9950670945409001
306,Filtered,-0.1333547217019193
307,Unfiltered,-0.6412399425922866
307,Filtered,-0.1678173504501208
308,Unfiltered,-0.2601766314579139
308,Filtered,-0.18584686717182208
309,Unfiltered,0.12682078034396227
309,Filtered,-0.18584686717182208
310,Unfiltered,0.49619294661842694
310,Filtered,-0.18584686717182208
311,Unfiltered,0.8329225380823848
311,Filtered,-0.18584686717182208
312,Unfiltered,0.8023276978518235
312,Filtered,-0.18584686717182208
313,Unfiltered,0.6839799693428672
313,Filtered,-0.18584686717182208
314,Unfiltered,0.5846661755630294
314,Filtered,-0.18584686717182208
315,Unfiltered,0.4982803845110766
315,Filtered,-0.18584686717182208
316,Unfiltered,0.37654491314704064
316,Filtered,-0.18584686717182208
317,Unfiltered,0.28904291732941667
317,Filtered,-0.18584686717182208
318,Unfiltered,0.1736284356307669
318,Filtered,-0.18584686717182208
319,Unfiltered,0.06418651968079292
319,Filtered,-0.18584686717182208
320,Unfiltered,-0.01884720512426119
320,Filtered,-0.18584686717182208
321,Unfiltered,-0.07733318885642859
321,Filtered,-0.18584686717182208
322,Unfiltered,-0.15466797421180534
322,Filtered,-0.18584686717182208
323,Unfiltered,-0.21463818911604138
323,Filtered,-0.20796693463891391
324,Unfiltered,-0.29284108853113544
324,Filtered,-0.23740741028697765
325,Unfiltered,-0.36806286491775375
325,Filtered,-0.2765088599945247
326,Unfiltered,-0.44756036803812593
326,Filtered,-0.3230759795028817
327,Unfiltered,-0.5762983885922826
327,Filtered,-0.36068686769619085
328,Unfiltered,-0.7114746599463124
328,Filtered,-0.40781161647793984
329,Unfiltered,-0.8298571963693413
329,Filtered,-0.5119293783152042
330,Unfiltered,-0.9260777562048486
330,Filtered,-0.6040843961662251
331,Unfiltered,-1.0185788031190715
331,Filtered,-0.6365551731662271
332,Unfiltered,-1.1345159819367503
332,Filtered,-0.6763573012692995
333,Unfiltered,-1.2593271090538685
333,Filtered,-0.7706659281578269
334,Unfiltered,-1.3856173764306194
334,Filtered,-0.8666747260959211
335,Unfiltered,-1.4986749389800718
335,Filtered,-0.9147850060136747
336,Unfiltered,-1.604468737182935
336,Filtered,-0.9605724253728744
337,Unfiltered,-1.7300833333909469
337,Filtered,-1.0068229488299858
338,Unfiltered,-1.8763715997975057
338,Filtered,-1.0765473925279108
339,Unfiltered,-2.0143851117104523
339,Filtered,-1.1513498679914451
340,Unfiltered,-2.1233643044649675
340,Filtered,-1.2137554315500043
341,Unfiltered,-2.2271345327229737
341,Filtered,-1.274709253138193
342,Unfiltered,-2.3050298782012053
342,Filtered,-1.3378543868265684
343,Unfiltered,-2.2898486017861224
343,Filtered,-1.3884109535790443
344,Unfiltered,-2.310620364611659
344,Filtered,-1.4421461577053456
345,Unfiltered,-2.312541319433751
345,Filtered,-1.4421461577053456
346,Unfiltered,-2.296400867297721
346,Filtered,-1.4421461577053456
347,Unfiltered,-2.286310238085494
347,Filtered,-1.4421461577053456
348,Unfiltered,-2.2801159921042427
348,Filtered,-1.4421461577053456
349,Unfiltered,-2.312069160029621
349,Filtered,-1.4421461577053456
350,Unfiltered,-2.357623924705303
350,Filtered,-1.4421461577053456
351,Unfiltered,-2.3910093786735143
351,Filtered,-1.4421461577053456
352,Unfiltered,-2.4648156668777457
352,Filtered,-1.4421461577053456
353,Unfiltered,-2.4290953958673107
353,Filtered,-1.4421461577053456
354,Unfiltered,-2.3638912549484985
354,Filtered,-1.4421461577053456
355,Unfiltered,-2.295225894803922
355,Filtered,-1.4421461577053456
356,Unfiltered,-2.197536674733227
356,Filtered,-1.4421461577053456
357,Unfiltered,-2.1158429777051317
357,Filtered,-1.4421461577053456
358,Unfiltered,-2.066746080301
358,Filtered,-1.4421461577053456
359,Unfiltered,-2.0335763066755543
359,Filtered,-1.4421461577053456
360,Unfiltered,-2.0571140942937944
360,Filtered,-1.4421461577053456
361,Unfiltered,-2.12559214678709
361,Filtered,-1.4421461577053456
362,Unfiltered,-2.220536256952496
362,Filtered,-1.4421461577053456
363,Unfiltered,-2.3558576317365105
363,Filtered,-1.4421461577053456
364,Unfiltered,-2.50757068318962
364,Filtered,-1.4421461577053456
365,Unfiltered,-2.590052586019773
365,Filtered,-1.5515718380815033
366,Unfiltered,-2.70436671227478
366,Filtered,-1.667276035286941
367,Unfiltered,-2.7569689255936307
367,Filtered,-1.8032274665942263
368,Unfiltered,-2.7586390293582035
368,Filtered,-1.945378355753979
369,Unfiltered,-2.713185808263731
369,Filtered,-2.0239807091930033
370,Unfiltered,-2.6616719557918014
370,Filtered,-2.0453452004846744
371,Unfiltered,-2.6255210961758912
371,Filtered,-2.061930087297397
372,Unfiltered,-2.593842595290294
372,Filtered,-2.091294529003066
373,Unfiltered,-2.583860391401757
373,Filtered,-2.1196036410850496
374,Unfiltered,-2.539748249405047
374,Filtered,-2.124478225626029
375,Unfiltered,-2.4274318987109176
375,Filtered,-2.1615644107601586
376,Unfiltered,-2.2566573929818823
376,Filtered,-2.2090364658428614
377,Unfiltered,-1.9689894902062797
377,Filtered,-2.2090364658428614
378,Unfiltered,-2.0813062295322524
378,Filtered,-2.2090364658428614
379,Unfiltered,-2.2418236864461676
379,Filtered,-2.2238353948377347
380,Unfiltered,-2.245725817004086
380,Filtered,-2.2344791095845706
381,Unfiltered,-2.210401843062101
381,Filtered,-2.2344791095845706
382,Unfiltered,-2.176541837892078
382,Filtered,-2.2344791095845706
383,Unfiltered,-2.1321152900840623
383,Filtered,-2.2344791095845706
384,Unfiltered,-2.0751349382295494
384,Filtered,-2.2344791095845706
385,Unfiltered,-1.9579358287920847
385,Filtered,-2.2344791095845706
386,Unfiltered,-1.854963594636498
386,Filtered,-2.2344791095845706
387,Unfiltered,-1.6355608604539675
387,Filtered,-2.2344791095845706
388,Unfiltered,-1.3529271222367
388,Filtered,-2.2344791095845706
389,Unfiltered,-1.748474954615105
389,Filtered,-2.2344791095845706
390,Unfiltered,-2.1032105702014547
390,Filtered,-2.2344791095845706
391,Unfiltered,-2.3687118550078203
391,Filtered,-2.2437747517251267
392,Unfiltered,-2.56750737695571
392,Filtered,-2.251191604992984
393,Unfiltered,-2.749759041143893
393,Filtered,-2.2683866925430625
394,Unfiltered,-2.8830419323515493
394,Filtered,-2.2832131150948682
395,Unfiltered,-2.9937113979045122
395,Filtered,-2.288079419935808
396,Unfiltered,-3.0474559485119173
396,Filtered,-2.292537248295022
397,Unfiltered,-3.0763343073949816
397,Filtered,-2.2958133810508214
398,Unfiltered,-3.1274497723997
398,Filtered,-2.300715372749463
399,Unfiltered,-3.1345855083955403
399,Filtered,-2.3078251214064323
400,Unfiltered,-3.186442695841043
400,Filtered,-2.31134476232064
401,Unfiltered,-3.177629179472584
401,Filtered,-2.312305239731686
402,Unfiltered,-3.163686344590152
402,Filtered,-2.3341994755851307
403,Unfiltered,-3.1191216935370694
403,Filtered,-2.3567407782209067
404,Unfiltered,-3.0689310772819187
404,Filtered,-2.3607575898269006
405,Unfiltered,-3.0680938806215554
405,Filtered,-2.3663015549781594
406,Unfiltered,-3.009681225475626
406,Filtered,-2.3798606168406673
407,Unfiltered,-2.941441017313899
407,Filtered,-2.409220638692216
408,Unfiltered,-2.867346655596357
408,Filtered,-2.428263647289114
409,Unfiltered,-2.7881817037663055
409,Filtered,-2.446955531372528
410,Unfiltered,-2.723301948064263
410,Filtered,-2.4861931750336828
411,Unfiltered,-2.677833911310165
411,Filtered,-2.5236594662973335
412,Unfiltered,-2.6899836259161525
412,Filtered,-2.5536278131803787
413,Unfiltered,-2.687917439002531
413,Filtered,-2.5756838841787335
414,Unfiltered,-2.727902993081573
414,Filtered,-2.586956488710765
415,Unfiltered,-2.75921170727238
415,Filtered,-2.5919475906550336
416,Unfiltered,-2.785598087758334
416,Filtered,-2.6096818457330926
417,Unfiltered,-2.8068664456408143
417,Filtered,-2.6435965259838463
418,Unfiltered,-2.8457918649412512
418,Filtered,-2.669752933550983
419,Unfiltered,-2.891213097788981
419,Filtered,-2.682875675156348
420,Unfiltered,-2.943723678622364
420,Filtered,-2.6889505324593417
421,Unfiltered,-2.9998884924758826
421,Filtered,-2.697175169095466
422,Unfiltered,-3.080926132351461
422,Filtered,-2.7087762602692553
423,Unfiltered,-3.1468923007870195
423,Filtered,-2.718243878163997
424,Unfiltered,-3.269889617844285
424,Filtered,-2.725602470572918
425,Unfiltered,-3.3660207679903316
425,Filtered,-2.738831017112733
426,Unfiltered,-3.4651018942610747
426,Filtered,-2.7533639833687618
427,Unfiltered,-3.5808374806632273
427,Filtered,-2.754199035251048
428,Unfiltered,-3.678538293225648
428,Filtered,-2.7544853742081363
429,Unfiltered,-3.8651488858370087
429,Filtered,-2.772404897515357
430,Unfiltered,-4.01369978475576
430,Filtered,-2.78688989576232
431,Unfiltered,-4.1819985191756075
431,Filtered,-2.79752407470356
432,Unfiltered,-4.302176343755066
432,Filtered,-2.826329155291033
433,Unfiltered,-4.429161544265863
433,Filtered,-2.856569260268804
434,Unfiltered,-4.537477008965302
434,Filtered,-2.875194293973953
435,Unfiltered,-4.644822832444531
435,Filtered,-2.887127515070265
436,Unfiltered,-4.744802671626875
436,Filtered,-2.91632705755144
437,Unfiltered,-4.868850591817788
437,Filtered,-2.9425823479681315
438,Unfiltered,-4.9518127016753954
438,Filtered,-2.968717538263438
439,Unfiltered,-5.002730634655425
439,Filtered,-2.9967999451901974
440,Unfiltered,-5.037539985192202
440,Filtered,-3.0047848589757544
441,Unfiltered,-5.101031431252789
441,Filtered,-3.0285685869937717
442,Unfiltered,-5.131172213025973
442,Filtered,-3.0577749145667363
443,Unfiltered,-5.17849322940226
443,Filtered,-3.068512478951737
444,Unfiltered,-5.1518213897773695
444,Filtered,-3.07263269233845
445,Unfiltered,-5.145291635379488
445,Filtered,-3.0786302198732214
446,Unfiltered,-5.095169143291322
446,Filtered,-3.1000239129442653
447,Unfiltered,-4.983239062729023
447,Filtered,-3.1232857329683847
448,Unfiltered,-4.824383310968701
448,Filtered,-3.13101764039762
449,Unfiltered,-4.6027556653250326
449,Filtered,-3.14073890459128
450,Unfiltered,-4.300570510985432
450,Filtered,-3.155289322688586
451,Unfiltered,-3.971853689438607
451,Filtered,-3.170657762031368
452,Unfiltered,-3.6014917974795146
452,Filtered,-3.1820359376568135
453,Unfiltered,-3.228641738285301
453,Filtered,-3.207542217063172
454,Unfiltered,-2.827142556870008
454,Filtered,-3.207542217063172
455,Unfiltered,-2.389294349045235
455,Filtered,-3.207542217063172
456,Unfiltered,-1.9088432635925763
456,Filtered,-3.207542217063172
457,Unfiltered,-1.4084484273988895
457,Filtered,-3.207542217063172
458,Unfiltered,-1.3877991661424964
458,Filtered,-3.207542217063172
459,Unfiltered,-1.3898122407995714
459,Filtered,-3.207542217063172
460,Unfiltered,-1.380593054128946
460,Filtered,-3.2031354588789425
461,Unfiltered,-1.3577803432421671
461,Filtered,-3.1961640414377266
462,Unfiltered,-1.3008643429539628
462,Filtered,-3.1877670195361603
463,Unfiltered,-1.210555446631318
463,Filtered,-3.1877670195361603
464,Unfiltered,-1.0479432228083834
464,Filtered,-3.1877670195361603
465,Unfiltered,-0.8604062089770785
465,Filtered,-3.1877670195361603
466,Unfiltered,-0.6472845716682603
466,Filtered,-3.1877670195361603
467,Unfiltered,-0.38490372450593746
467,Filtered,-3.1877670195361603
468,Unfiltered,-0.10309632905212851
468,Filtered,-3.1877670195361603
469,Unfiltered,0.23260610981710883
469,Filtered,-3.1877670195361603
470,Unfiltered,0.523822759582572
470,Filtered,-3.1877670195361603
471,Unfiltered,0.4883405165227881
471,Filtered,-3.1877670195361603
472,Unfiltered,0.43278440429426723
472,Filtered,-3.1877670195361603
473,Unfiltered,0.42786627789277
473,Filtered,-3.1877670195361603
474,Unfiltered,0.43710469624629056
474,Filtered,-3.1877670195361603
475,Unfiltered,0.5196082646251732
475,Filtered,-3.1877670195361603
476,Unfiltered,0.47325181736701616
476,Filtered,-3.1877670195361603
477,Unfiltered,0.42381225170746895
477,Filtered,-3.1877670195361603
478,Unfiltered,0.3249912669347683
478,Filtered,-3.1877670195361603
479,Unfiltered,-0.15298042923976674
479,Filtered,-3.1877670195361603
480,Unfiltered,-0.649018421498667
480,Filtered,-3.1877670195361603
481,Unfiltered,-1.1521534665057072
481,Filtered,-3.1877670195361603
482,Unfiltered,-1.6032685430675588
482,Filtered,-3.1877670195361603
483,Unfiltered,-2.0337271612712655
483,Filtered,-3.0278921475776546
484,Unfiltered,-2.410768630335193
484,Filtered,-2.6189555936026006
485,Unfiltered,-2.7703157508913065
485,Filtered,-2.5905421906132498
486,Unfiltered,-3.10499033871643
486,Filtered,-2.5905421906132498
487,Unfiltered,-3.4010995862452287
487,Filtered,-2.5905421906132498
488,Unfiltered,-3.670367858961974
488,Filtered,-2.5905421906132498
489,Unfiltered,-3.8872784976875376
489,Filtered,-2.5905421906132498
490,Unfiltered,-3.9918741014460064
490,Filtered,-2.5905421906132498
491,Unfiltered,-4.0448675089556065
491,Filtered,-2.5905421906132498
492,Unfiltered,-3.979506409536885
492,Filtered,-2.5905421906132498
493,Unfiltered,-3.860776941637745
493,Filtered,-2.5905421906132498
494,Unfiltered,-3.6903596978280504
494,Filtered,-2.5905421906132498
495,Unfiltered,-3.450607531526318
495,Filtered,-2.5905421906132498
496,Unfiltered,-3.1766400281525726
496,Filtered,-2.5905421906132498
497,Unfiltered,-2.8317982398549137
497,Filtered,-2.5905421906132498
498,Unfiltered,-2.5094274781270354
498,Filtered,-2.460098054231114
499,Unfiltered,-2.141877820093736
499,Filtered,-2.400031489690214
500,Unfiltered,-1.754674458140281
500,Filtered,-2.2655860845694855
501,Unfiltered,-1.3393494046786305
501,Filtered,-2.087802490682501
502,Unfiltered,-0.9504978924390066
502,Filtered,-1.971285212431921
503,Unfiltered,-1.0259094810971963
503,Filtered,-1.8317588608664286
504,Unfiltered,-1.0985585525650077
504,Filtered,-1.6789715006039199
505,Unfiltered,-1.178433658920726
505,Filtered,-1.5058584852332242
506,Unfiltered,-1.2248886306357178
506,Filtered,-1.3991303340992305
507,Unfiltered,-1.2674899110095676
507,Filtered,-1.388805703471034
508,Unfiltered,-1.2751010164529788
508,Filtered,-1.3841961101357212
509,Unfiltered,-1.2346591065031163
509,Filtered,-1.3691866986855565
510,Unfiltered,-1.1577244462038543
510,Filtered,-1.3485648739603988
511,Unfiltered,-1.026485514613416
511,Filtered,-1.3201068738162967
512,Unfiltered,-0.8474947369307735
512,Filtered,-1.2879826797034708
513,Unfiltered,-0.9843507621515446
513,Filtered,-1.2712954637312732
514,Unfiltered,-1.2458313031961499
514,Filtered,-1.2566606071028588
515,Unfiltered,-1.5551706050884473
515,Filtered,-1.2566606071028588
516,Unfiltered,-1.885795798279247
516,Filtered,-1.2566606071028588
517,Unfiltered,-2.2648686080671396
517,Filtered,-1.2566606071028588
518,Unfiltered,-2.708309445745094
518,Filtered,-1.2566606071028588
519,Unfiltered,-3.203817555067401
519,Filtered,-1.2566606071028588
520,Unfiltered,-3.7367886266153434
520,Filtered,-1.2566606071028588
